p_number_of_matches_used,direct,o_number_of_matches_used,player_id,opponent_id,tournament_name,date,player_elo_rating,opponent_elo_rating,p_matches,fs_diff,w1sp_diff,w2sp_diff,wrp_diff,tpw_diff,tmw_diff,aces_per_game_diff,df_per_game_diff,bp_won_diff,wsp_diff,completeness_diff,serve_adv_diff,elo_rating_diff
338,1.0,54,5070,6315,Quito,05/02/2018,1949,1806,1,-0.6340829860251528,-0.27381007827355763,0.3582177232393658,1.081384199789756,0.6253737155989794,0.35541540608773875,-0.16165281131504733,0.0534632351192021,0.17202855062552525,-0.22203908745550072,0.2118329834257778,0.2506619393588343,0.7269600201437502
20,0.0,31,5403,6134,Quito,05/02/2018,1862,1788,0,0.9757208477546161,-0.541857680905332,-0.3833474928460691,0.7336901822931546,0.21489784121590064,0.9019802547154325,-0.34229894672189826,-0.7233113006322782,0.3898934181599195,-0.3867921906418211,-0.11870663434474348,-0.06437508956272196,0.37618910133312944
31,-1.0,338,6134,5070,Quito,05/02/2018,1807,1955,1,-0.29325236864031207,-0.18673569508177984,-0.49219137700531485,0.2371629699355507,-0.1705633863990825,-0.6656202555930459,0.06231482805943718,0.6633245061824145,-0.78986397286729,-0.3725757833826856,-0.2857515702211499,-0.26657118772505506,-0.7523782026662589
6,0.0,158,27835,5370,Davis Cup G2,03/02/2018,1559,1877,0,0.8446710761060907,-1.083487657322164,-2.215636988432328,0.022738704068012466,-1.2350708231183054,-0.15168926525955728,-0.4610590551146636,4.105563050743789,0.874900656581459,-1.3903946428365903,-1.3824620728252273,-1.3704666591212145,-1.6165964084315563
27,0.0,4,5629,11766,Davis Cup G2,03/02/2018,1704,1648,0,1.2199587778082983,0.27607857464248875,-0.5446220252786078,0.02848785675914903,0.27040716978228907,-1.8492981412816407,0.32222092177496375,1.245060017385412,1.1516145931936264,0.27648869553383404,0.2870599459955724,0.2869063831105863,0.28468364425209797
2,0.0,1,34670,26946,Davis Cup G2,03/02/2018,1581,1683,1,-0.08165227514110637,-1.5252574595000323,-2.343015146409251,-0.9557416152675112,-2.727930979287723,-3.9944839851683436,0.53600494267483,-1.545465539956535,2.86993082087164,-2.025537807872312,-2.48040376876886,-2.427302632106515,-0.5185309234591784
2,0.0,148,5341,4291,Davis Cup G2,03/02/2018,1642,1788,0,1.4450970283101596,-0.04632832553535066,-0.5520718179112193,3.4232973387638954,2.511762465540704,-4.048463498481429,1.1264661711515538,-0.9944642793790941,-2.4967876911570897,0.12332820139154314,1.4833447838425453,1.613784628324156,-0.7422109296572554
2,0.0,10,5614,17199,Davis Cup G2,03/02/2018,1624,1525,1,0.8554149214022323,-0.14574462363711566,1.7204605472016645,1.969017716422591,2.0803278994410213,-3.9944839851683436,0.7931292605882109,-0.6481117359401026,0.3785905520866419,0.6388810827820123,1.377483259219238,1.492070482307055,0.5032800139456731
5,0.0,2,6161,8725,Davis Cup G2,03/02/2018,1727,1655,1,-0.5280644061981523,-1.1827139640480684,-1.4874525591204835,2.2597416324975073,0.29126636678222184,4.7933807822020125,-0.18670117134499697,-0.005209513105329751,1.291327771515106,-1.5636470349371518,-0.7357544301762828,-0.5679291426075187,0.36602182832412594
283,-1.0,505,4122,4198,Buenos Aires,12/02/2018,1795,1817,0,1.382714493753855,-0.5900294615174091,-0.09177818301271574,0.18380109568707376,-0.02656316582522109,0.2106317133416978,-0.08333748719975129,-1.218585026794596,-0.1516848353191918,-0.19777305576739662,-0.12970989962443494,-0.11627531830246408,-0.11184000309903848
197,1.0,346,5630,4252,Buenos Aires,12/02/2018,1883,1852,1,-0.3838490015807135,0.21368435615497394,0.36901856480737,-0.04366668927947144,0.15299868931221317,0.5655170103118228,-0.151741771649933,1.1625438829720938,0.21460754594546802,0.21830770587725143,0.20220286164908804,0.19771093128561987,0.15759273163955423
62,0.0,36,5658,6134,Buenos Aires,12/02/2018,1792,1829,1,-1.7051897193427032,0.2477694133529549,-0.07492907598528056,-0.37557560102028736,-0.4254005234233795,0.6299544636107774,0.18544523260841309,-0.5682957982095902,-0.01333023523202878,-0.19816733761721794,-0.3486256677805045,-0.3603569105830139,-0.18809455066656472
159,-1.0,186,5370,6196,Buenos Aires,12/02/2018,1886,1887,1,-1.406957853538052,0.4687967516023735,-0.5748436148387411,0.21439237257830712,0.0026564679421620784,0.4692242295419905,0.3655296286697536,-0.6573416910074121,-0.5208233235769103,-0.20049915364918192,-0.1118843404661728,-0.10565480278399843,-0.005083636504501749
1,0.0,380,6384,5057,Buenos Aires,12/02/2018,1658,1819,0,-0.18860409839646497,-0.33243169354379004,0.38187371270706677,-0.3111379733177408,-0.2160998315009442,-4.183696384465791,-0.4776230948613951,-0.5534948973295992,-2.073347976700995,-0.13204120875683797,-0.25778594986609316,-0.26663543176451504,-0.8184654772247816
104,-1.0,150,4887,6029,Buenos Aires,12/02/2018,1719,2022,0,-0.9276467224251774,1.3328484045207856,-0.8877771983001005,-1.990006210409513,-1.1709207996612199,0.41378757179692544,1.1812471198003345,1.848557971327613,1.5536249919581966,0.4403283180916678,-0.327331762391022,-0.42978357091733843,-1.54034186086403
546,0.5,312,4789,4654,Buenos Aires,12/02/2018,2095,1921,1,0.517009695905317,0.3712677841875193,-0.3114306025451416,0.4508612943782478,0.5860878852907729,0.43163837934969357,0.6224797544813945,0.5061782344994434,0.04582301728240203,0.3027068171953046,0.49365855889249693,0.4969407718778818,0.8845527517833044
49,0.0,166,5476,5571,Buenos Aires,12/02/2018,1664,1834,0,-0.8297198315666916,-0.27887715197738416,-0.9708035799197376,-0.07949033332554918,-0.6433590609902611,-0.10018130476694664,0.10217865282898263,1.7516007096750805,0.2090690714307286,-0.7100412738084002,-0.7366996849508968,-0.7395529342229011,-0.8642182057652974
280,0.0,71,4914,4296,Buenos Aires,12/02/2018,1931,1694,1,0.22558969965141892,1.3484259873470505,0.9326988696845441,-0.02829299258988681,1.1515669708744112,-0.33997318425074596,0.6419245144634375,-0.027864167362757458,0.6945390402533793,1.4208317239409454,1.4024407582577796,1.3982646469211089,1.2048218515669145
58,0.0,636,6315,4269,Buenos Aires,12/02/2018,1797,1964,0,-0.6378299203231178,-0.24582408776652379,-0.09969065086364878,-1.3835678343654543,-1.3462779618325478,-0.43834502201153364,-0.24626851536353536,-1.1076617941242404,-0.07226657679324272,-0.3733667753820539,-0.9433588844452682,-0.9734211732029032,-0.8489672962517921
30,0.0,111,6030,5539,Buenos Aires,12/02/2018,1801,1894,0,-0.656944068808134,-0.7268393506794705,0.362972173761645,0.3299445800925417,-0.26556001335738827,-0.23031259013583225,-0.5544027914062603,0.21157601158557363,-1.3902271754924742,-0.5714321507175875,-0.44324679188185373,-0.42357427281651333,-0.4727781949186627
29,0.0,201,6051,4546,Buenos Aires,12/02/2018,1625,1847,0,0.32197701261035155,-0.8634410723081043,-1.3699266109299006,0.14043238253659732,-0.8016058891948915,-0.3536033172665747,-0.6877244388416298,0.19918466211705838,-0.9588552522563165,-1.0820381414482871,-0.9992423147233558,-1.0130600246585966,-1.1285673039993884
227,0.0,505,5793,4198,Buenos Aires,12/02/2018,1991,1828,0,1.0548118954370218,-0.17792548964304575,0.5122549979423112,0.0496192569440852,0.2510237232882078,0.14335331369112922,0.09691112767599788,-1.7693345172819979,-0.37392818009285145,0.27099849392175074,0.2954085085235153,0.290661562253726,0.8286327502337851
62,0.0,197,5658,5630,Buenos Aires,12/02/2018,1807,1892,0,-1.6022903091363903,-0.15393346293219654,-0.4453014525700967,0.11777709715376974,-0.43312621979894644,-1.0079416769517637,0.14185731426793693,-0.23900104788937268,-0.5645054370041948,-0.6190344552423154,-0.5771379420761558,-0.5632633495329948,-0.4321091028826487
342,0.0,159,5070,5370,Buenos Aires,12/02/2018,1949,1896,0,0.984600168235929,-1.108626235973679,0.7162043989769996,0.436947152358714,0.02473753567566459,-0.3358487031554977,-1.1683703170763966,-0.14520050994168696,0.32321551139240445,-0.3450875102761716,-0.17125231777183628,-0.15224589437114133,0.2694327347385927
150,0.3333333333333333,380,6029,5057,Buenos Aires,12/02/2018,2024,1826,1,0.46363118301404826,-1.028503140805453,-0.16080214928053033,1.1099059781080407,0.21879961111243654,-0.29573197223526987,-0.8723130109897191,-0.3493696149516613,-1.0374301459858017,-0.745994886600057,-0.32899012768180974,-0.25709179256395875,1.0065600278913462
166,0.0,546,5571,4789,Buenos Aires,12/02/2018,1841,2100,0,0.45330492715684667,-0.8400408372094011,0.46927710527826977,-0.881838922265422,-1.0102846460533184,-0.3199606528567258,-1.1592845791179889,-1.1332615410714748,-0.02702383070500511,-0.4296056352350587,-0.796746021954712,-0.8106785308506447,-1.316661854665953
280,-1.0,519,4914,4921,Buenos Aires,12/02/2018,1935,2054,1,0.557240885143942,1.0866001298611567,1.1380075170761375,-1.1010389166397194,0.35795073168472075,0.12897136566480802,0.7604031057421292,-0.6962903001916345,1.1598744609597744,1.365809504435554,0.9366444143739956,0.8763016870117852,-0.6049527440357082
111,0.0,636,5539,4269,Buenos Aires,12/02/2018,1901,1969,1,-0.49908568464270475,-0.417157561840394,0.03967503549086008,-0.6764844129542653,-0.8717634424175758,-0.061108882995946176,-0.1727936408822075,-1.234616656031802,0.6174689090768141,-0.4416339088593717,-0.7240102284844203,-0.7331582591101348,-0.34568728230611895
201,-1.0,284,4546,6219,Buenos Aires,12/02/2018,1851,2087,0,0.6845331197024456,-0.6221675896344859,-0.43614945746769895,-1.4028383186643625,-1.4373144116380836,0.16542218731935285,0.001029428602079384,-0.25525884288469347,0.03434820275825078,-0.4828842057611965,-1.0624197055651285,-1.0905443092859999,-1.1997382150624127
197,0.0,505,5630,4198,Buenos Aires,12/02/2018,1900,1845,1,0.4627088312826895,0.12661985356435124,0.7615446160895835,-0.35375419765196514,0.13613467889918165,0.8056021176902819,0.04333765928226884,-0.6858846702660606,0.18300793825975095,0.47876687881231084,0.34257076134952863,0.3212043701957602,0.2796000077475962
150,-1.0,159,6029,5370,Buenos Aires,12/02/2018,2028,1907,0,0.6957162519169798,-1.6346731621759882,0.43996652708784706,1.4440960769383517,0.3381897466085881,-0.23213227687393373,-1.4328387424373394,-0.10205353517917869,-0.783048008957943,-0.8984976112633521,-0.34665464325500267,-0.26290673881107557,0.6151200170447116
280,-1.0,546,4914,4789,Buenos Aires,12/02/2018,1947,2103,0,-0.30292883172553436,0.004173865016582869,0.5039407794664474,-0.8679837803623824,-0.5467311585808085,-0.3467738844267025,-0.5844979845440277,-0.11737910787663479,0.4103924683338101,0.10371721244083366,-0.260636538371267,-0.27516393742302286,-0.7930472947022729
284,-0.3333333333333333,111,6219,5539,Buenos Aires,12/02/2018,2091,1913,1,-1.2772860272518185,0.9446542756867103,0.4336729650080287,0.43898162664847656,0.8474630203422328,-0.1890550090683656,0.3201046576953082,0.28654791241803,-0.3438408938436708,0.6226857126601455,0.8081943789272072,0.8094379320040707,0.9048872978013114
619,1.0,87,4752,5718,Rotterdam,12/02/2018,2080,1820,0,0.9775497322238288,-0.3714050986133752,0.7163150178276727,1.7696837499612306,1.460178955184029,0.2260818744878301,-1.0419189758787872,-1.4378230799708003,-0.6046776826330917,0.21882900030360009,0.9669657823680808,0.9882071132370415,1.3217454911704547
553,-1.0,281,4311,5303,Rotterdam,12/02/2018,1915,1829,1,-0.49097051092461347,0.22352671166405244,0.3392873488090033,0.1920945404516451,0.30032058697195285,0.20554268175146906,0.3829669477210488,0.289726610125314,-0.08273689597483458,0.18399929048723812,0.2629929303054624,0.26635821889262634,0.4371927393871504
2,0.0,602,34652,4526,Rotterdam,12/02/2018,1664,2174,1,1.498615066998929,-2.256063204901059,-3.1684250166289,-4.429810029797528,-5.424435668865,4.021025406996704,-1.5415965977427522,-0.7334661586344664,-0.3462919329896203,-2.5488473806992262,-4.14109662704488,-4.460303777071379,-2.592654617295892
534,0.3333333333333333,604,5216,3852,Wimbledon,02/07/2018,2269,1975,1,0.9202299238174575,-0.30582859439606125,0.317921188280747,1.3365715132463807,1.0561442114886812,-0.15178583389830355,-0.7619321357324975,-0.654523582598416,-1.059709252702291,0.106391091184769,0.6819525426081472,0.6878960954530711,1.4945891323235143
61,1.0,354,33215,5324,Wimbledon,02/07/2018,1953,1951,0,1.144644017420539,0.17561267808554332,1.9446942766398498,-1.0974366883957678,0.23596893981650877,-0.28228130783397615,-0.22177267133641435,0.17793704482153247,0.6542970511362494,1.2316707453462288,0.7835245810409207,0.7446990956404108,0.010167273009003499
16,0.0,674,26414,4467,Wimbledon,02/07/2018,1800,1945,0,0.6498961834725256,0.41581327079936764,-0.22988492870784455,-1.7553472782791524,-0.9417167673437157,0.14223681846296776,0.36452104087309617,-0.1922174250933167,1.0206906615213682,0.36129627834365674,-0.3481104093460168,-0.40601775130563794,-0.7371272931527536
149,0.0,106,5044,3565,Wimbledon,02/07/2018,1878,1774,1,1.6770044198695495,0.18725815849515395,-0.29515993173551897,-0.5000464321012903,-0.019693697725935443,0.46738042323610857,0.46773184778258986,0.13894470407818876,0.3018604526295969,0.45645462465507686,0.2663223464389378,0.23532133372413674,0.528698196468182
202,1.0,180,6196,6029,Wimbledon,02/07/2018,1871,2042,1,0.7080435324773737,1.0728196567830395,0.1655812128496759,-1.722766642648836,-0.4330221807684081,-0.09447899414864593,1.073917166056059,0.7376370422754617,1.2058170769646412,1.0400705789399398,0.373609090840084,0.2820575655080118,-0.8693018422697991
548,0.0,254,4921,4619,Wimbledon,02/07/2018,2048,1881,1,-1.5037629408057378,-0.3331179873941273,-1.217176766095735,1.4944238216512684,0.2619834765831214,-0.29156817409987923,-0.2707617615210139,2.028626052082418,-0.9286980601984595,-0.9709565189562241,-0.38163436959715014,-0.3129182883286569,0.8489672962517921
24,0.0,107,45106,5718,Wimbledon,02/07/2018,1840,1931,1,0.6721454657508686,-1.5263743656902864,-0.10323392051910202,1.0317475061186423,-0.12028632501898504,-0.5537524527725588,-1.3458438680961669,-0.7343324009048061,-0.8216456772998728,-1.0569689892697898,-0.6256511696683841,-0.5998738108889597,-0.4626109219096592
264,-1.0,840,5055,4742,Wimbledon,02/07/2018,1871,2412,0,-1.7732063997346956,-1.0483905025701385,-1.6399547915967858,-1.3465260817229614,-2.3986282841891713,-0.11326350693875649,0.06499961621346034,0.05228080404792946,0.06678955335945416,-1.685863595779885,-2.2935606116860505,-2.2603204330284843,-2.750247348935446
182,-1.0,782,5515,3819,Wimbledon,02/07/2018,1898,2428,0,-1.491590178578097,-0.5456907288509967,-2.270324107769595,-1.0326099918410143,-2.0716575375559967,-0.5115894303255141,-0.05099041136556715,2.0206705320325997,-0.25706896606999735,-1.64007645838809,-2.109974123846679,-2.0781070784735913,-2.694327347385927
331,1.0,83,5166,6407,Wimbledon,02/07/2018,1952,1929,1,0.165988562442027,-0.4197020299939704,0.3381359711555953,0.09796557403005518,-0.049065255750975756,0.012213324163875338,-0.629816846238909,-0.8130650919545248,-0.7377207382556901,-0.1617624135427496,-0.12357906190613833,-0.11791813192751549,0.11692363960354023
568,1.0,567,4789,5016,Wimbledon,02/07/2018,2058,1991,1,0.846749864402047,-0.9713524896211863,-0.05115766730943244,0.9660390239442241,0.27238492925909796,0.06315644624685482,-0.8691881150073135,0.21576149676326475,-0.47897340857607656,-0.532768705813454,-0.12397912081596658,-0.10807759116419677,0.34060364580161717
496,1.0,645,4728,4259,Wimbledon,02/07/2018,2067,2020,1,0.7241494912157523,0.7227355086248501,-0.27991329514571683,-0.7028285005558854,0.012409632748970858,-0.1375444973137482,1.530941294964398,0.6348693099271769,0.7626051853230208,0.6468927845007973,0.3434472286789514,0.33604564346099036,0.2389309157115822
11,0.0,136,11429,5539,Wimbledon,02/07/2018,1784,1918,1,-1.0611936377262443,0.34283442925089225,-0.37957702104112323,0.022930139656878575,-0.01896327606133247,-1.8744169502594767,-0.3273324778264685,0.7536097267197744,-0.3914673565488669,-0.09159176731618214,-0.08259659863364652,-0.08094215325962782,-0.6812072916032343
13,0.0,423,10580,5670,Wimbledon,02/07/2018,1794,2153,0,-0.11021071089767855,-2.287597223550326,-2.5854152978761435,0.4390231506275019,-1.957249117113398,1.5835561170516437,-2.436247176712567,0.952330162875761,-0.11775466913123354,-2.727586647859788,-2.5204216758939464,-2.5166675842133204,-1.825025505116128
582,-1.0,318,3852,5663,Rotterdam,12/02/2018,1981,2153,0,0.19793324777992147,0.8234017613614353,0.31443308601160663,-1.6566276110277065,-0.5730802353241463,0.3315139402849957,1.2645829727596478,-0.3752846704842318,1.1992802417794766,0.7779795359510159,0.08853274950840145,0.05066887061187265,-0.8743854787743008
506,0.3333333333333333,452,5216,4868,Delray Beach,19/02/2018,2225,1862,1,0.7689063566767427,0.029104212715227704,0.8807704899576791,0.7595607726831468,0.9835532423259328,0.015788474249677154,-0.14001219979972257,-1.4613129805099452,-0.49940322572008256,0.5278184145153532,0.8543189482641934,0.8549134207824469,1.845360051134135
43,-1.0,134,26011,5044,Delray Beach,19/02/2018,1787,1806,1,-0.36385431729563017,0.22061183267738904,1.4255013007354074,-0.22023090215235153,0.36953881472108635,-0.5240940459540556,0.33207349248771545,-1.4727358667680426,0.18845551444799552,0.5917612455419781,0.4994923823511242,0.4915531471803454,-0.09658909358553323
10,0.0,23,22171,5009,Delray Beach,19/02/2018,1779,1638,0,-0.385558197707549,0.7506650565576777,-1.7469685837438718,0.4033791832027251,0.07633963720872869,0.972570013780118,1.301699839767244,2.6668742437565975,-1.1016437428389951,-0.22121272648733514,-0.06646040820696383,-0.043887747115293335,0.7167927471347466
8,0.0,90,11787,11176,Delray Beach,19/02/2018,1773,2029,0,-0.6297818867588312,-1.036868089030823,-1.0286086172225595,-0.3458112499409198,-1.398334514117961,-1.5534104386765777,0.1532422130332918,1.3407978217338246,-0.8196373185558626,-1.2973458466600543,-1.4564883510833009,-1.438645826889536,-1.3014109451524478
550,1.0,64,5016,26007,Delray Beach,19/02/2018,2022,1853,0,0.519373132698164,0.9807925559902804,0.16288668290246097,-0.08022680824293497,0.7237148183054503,0.6822397079213663,0.8981937116694082,0.38011191889824425,0.014558507525838843,0.9295544054823149,0.8888034601846266,0.8879037013688897,0.8591345692607956
283,-0.3333333333333333,544,4533,4022,Delray Beach,19/02/2018,1848,1780,0,-0.2557512177526951,-0.5655823202131454,-0.22940906463969934,0.027212135952662714,-0.42052368637313137,0.2332571907260927,-0.4520616812093368,0.3028343913019382,-0.4668260665566973,-0.5668256782582827,-0.5663575075643139,-0.5508851453570066,0.34568728230611895
503,0.0,33,3333,33215,Delray Beach,19/02/2018,1911,1872,0,1.6937757144098293,1.316817001198941,-0.3874866429051823,-1.2745391341531256,0.17371187393483278,0.4981373485931977,2.613681513308498,-0.8685149009171199,1.4113426363553863,1.3544354491728579,0.7282919047737603,0.7894249612428156,0.19826182367556822
79,0.0,34,11549,5159,Delray Beach,19/02/2018,1877,1676,1,-1.126709564430396,1.3687074812693456,0.4087321477700086,0.04250743542468881,0.769666984628106,1.1926940268447546,0.5358923038131986,0.22863657973670282,0.05767697778274229,0.8726095344926187,0.8884069484041965,0.8848379562593985,1.0218109374048516
402,1.0,56,5670,6107,Delray Beach,19/02/2018,2136,1745,1,-0.3364204093354703,2.984399399753551,1.617783951393673,-0.5821443278772509,1.9307561052797622,-0.14266014232744123,2.8199036736608543,0.01416054480468185,1.487749146651921,2.866789007939273,2.60391902504013,2.5925164230539584,1.9877018732601839
243,0.0,85,5438,5918,Delray Beach,19/02/2018,1904,1814,1,-1.0162674210204035,1.7605720100625588,0.7264031450352191,-1.0725729733964866,0.441694594291232,-0.6227179100577133,1.436746350730891,-0.6603858788027924,1.0230482435484427,1.4139902324188425,0.9728459364182961,0.9365361992814584,0.4575272854051574
286,0.0,25,5375,6354,Delray Beach,19/02/2018,1889,1771,1,0.6171813435087542,-1.0505735955650275,0.0008369573695338494,0.6633815545636056,-0.04408617655015331,0.2558704426863079,-1.1781123505807025,-0.23170344671213947,-0.5655224350262582,-0.6295901224912386,-0.363463582403366,-0.3360525984330601,0.5998691075312064
117,0.0,14,5528,5971,Delray Beach,19/02/2018,1751,1825,1,-1.4418915651139856,1.777008839973719,0.6130570490514774,-1.5880786703968035,0.002681890830104952,-0.2389862213348582,0.9025393000949724,-0.19826803160293782,0.9051217488764806,1.3355425614907812,0.7387156586897043,0.6340760467554709,-0.37618910133312944
58,1.0,566,5420,4544,Delray Beach,19/02/2018,1779,2024,0,-0.7112551240121369,-2.5636757741907523,-1.9452780408657038,1.8402355342524421,-1.1059935952368174,0.37087812802464665,-3.4273000419260677,0.6772730286815014,-2.1295474822144698,-2.9125003583245213,-2.091343317018508,-2.08981603739029,-1.2454909436029284
189,0.0,59,5034,5367,Delray Beach,19/02/2018,1801,1915,0,0.5473725177653013,-0.602573648660534,0.322188694524321,-0.7887735642221938,-0.7063781597659843,0.06376272525871785,-0.2903352447453885,-0.7564768693382491,0.39947276161705286,-0.17489580675461408,-0.494105275477106,-0.5172611105017246,-0.5795345615131994
19,0.0,228,24021,5978,Delray Beach,19/02/2018,1685,1948,1,-0.27674764920659783,0.9993587107445865,1.6679877784831536,-1.763458226317917,-0.16151484686221976,-0.9811013296904707,1.8732006497188227,0.43677639001676805,2.1744714539404693,1.3088051662729505,0.5181334910157834,0.5311279939147204,-1.33699640068396
21,0.0,256,5430,6044,Delray Beach,19/02/2018,1599,2045,0,1.115078540009339,-0.8982715500461299,-0.77183050889835,-0.31594672866801604,-0.8298699666022495,0.789088912248657,-0.10572689360460473,-1.6401980769788642,-0.7288713195864479,-0.7184752213612375,-0.842685955092364,-0.8509373439640847,-2.2673018810077803
506,1.0,43,5216,26011,Delray Beach,19/02/2018,2226,1802,0,0.7390008403860293,0.6273797281364242,0.5802066194237548,1.049017091251867,1.4545279705801393,0.48026335624599614,0.17450410850995124,-0.29844918621907435,0.12257873391815642,0.8619292497425033,1.3054117970247885,1.3127164381406644,2.1554618779087416
90,0.0,23,11176,5009,Delray Beach,19/02/2018,2032,1685,1,0.5851299815691946,0.10335554336458133,1.080410015128795,0.9404397372251535,1.2130084779319634,-0.2701583371611443,-0.3245118122418932,0.5322503914950072,-0.6790690188108475,0.6015033172780909,0.9816251612127986,1.0068663783540694,1.764021867062107
544,1.0,64,4022,26007,Delray Beach,19/02/2018,1797,1869,0,1.009698015252619,-0.5935170415799489,0.4274347313814244,0.8514414430882965,0.5776538581500368,0.43322528515612574,-1.075194395528669,-0.05933483656250502,-0.5291404126600312,-0.05545153312239054,0.29039501934791145,0.31587511679601865,-0.36602182832412594
284,-1.0,632,4122,5220,Rio De Janeiro,19/02/2018,1782,2180,0,1.720206327593789,-1.8591594501386663,-1.0890825804667987,0.1683819590603663,-1.0468547059145186,0.43138860296233317,-1.4050749963736509,-0.06483285873875666,-0.6717171835508157,-1.4235578856687592,-1.3820494079488403,-1.3399419776250874,-2.0232873287916964
287,-1.0,288,4664,6219,Rio De Janeiro,19/02/2018,1759,2113,0,0.8591508157280664,-1.7090510618859776,-1.055966071903267,0.3757747477550808,-0.991844654975469,0.2915060902842562,-1.0408681470554,0.43655626975438866,-0.7141713496260509,-1.5259006094694352,-1.4035036912265477,-1.351197201723957,-1.799607322593619
31,-1.0,638,6030,4269,Rio De Janeiro,19/02/2018,1805,1968,0,-1.103324190413228,-1.1568040310840602,0.3666719019263464,-0.3293996983833889,-1.1359350549320708,-0.41160675304748195,-0.7512041964026099,-1.020505849038934,-0.807169443150674,-1.027954742003697,-1.1756170097125707,-1.1640468678274594,-0.8286327502337851
228,-1.0,164,5793,5370,Rio De Janeiro,19/02/2018,1980,1930,0,1.2333440855178663,-0.9604618651546308,0.5543926988711885,0.5813883921786711,0.21104990333079252,0.02136544707514108,-1.0632732290037774,-0.7348671852022238,-0.2925196149233455,-0.2387220990109897,-0.005794423466925005,0.016278066087029096,0.2541818252250875
520,0.0,15,4921,5801,Rio De Janeiro,19/02/2018,2046,1864,1,-1.2974112889033447,-1.105467371136518,0.3188396382104258,1.402411203017072,0.08860306221331875,0.5069921981175205,-0.9283229721439388,2.087988255934125,-1.37319507369601,-1.0880136376494254,-0.5354638748216306,-0.46921657768360064,0.9252218438193184
64,1.0,313,5658,4654,Rio De Janeiro,19/02/2018,1816,1923,0,-1.6214082455820693,-0.3006930531380836,-0.3556072070810346,0.12026044008043435,-0.5000047751924869,-0.007178585436604407,-0.4123230619783627,0.15816012078241729,-0.6090438930999275,-0.7041851614399587,-0.6617503901691136,-0.6467184315487702,-0.5439491059816872
343,0.0,20,5070,11769,Rio De Janeiro,19/02/2018,1943,1756,0,-0.057820929867575435,-0.9178845432803728,-0.30010857005008573,1.4101536304659954,0.33506130305689835,-1.4196139877318397,-1.1959156140863998,-0.3272693806243993,-1.1200638044419864,-0.8360584213875804,-0.2514827184286349,-0.21570449736492311,0.9506400263418271
201,0.0,153,5630,6029,Rio De Janeiro,19/02/2018,1908,2020,0,-0.05051065393131848,0.974176794876469,0.3987303631731895,-1.2299339534834783,-0.2038166399129304,0.8658417144711786,0.3363235793436317,0.41751418612346597,1.0153643742646583,0.8796229795821203,0.4153277888719756,0.3374670018264819,-0.5693672885041959
632,-1.0,550,5220,4789,Rio De Janeiro,19/02/2018,2181,2102,0,-1.395148461912406,0.6156362585720089,0.6286736131018077,-0.09617614496205537,0.20526235944825652,-0.46504251413058934,0.12052361565547366,-0.571249134560786,0.2501838151798392,0.3385128786758803,0.30388514795579274,0.2941741375610854,0.4016072838556382
83,0.0,408,4296,4894,Umag,16/07/2018,1762,1880,0,0.2176378092309542,-0.9449313659660085,-0.23789685128767749,-0.06837920618744674,-0.6682509799320329,-0.0497777061700047,-0.7535432730462622,0.48977689569033844,-0.30713036718145054,-0.7619009072557038,-0.788969489316109,-0.7861982468233005,-0.5998691075312064
228,0.0,42,5364,11769,Umag,16/07/2018,1923,1833,1,-1.1494736518962765,-0.5555293297400103,-1.0918661895341242,0.8972486873308593,-0.2559373778700792,-1.126264281532428,-0.679323478433869,0.9464129244189499,-0.7039659115831914,-1.0590783072957248,-0.6908448951270072,-0.6605617810153017,0.4575272854051574
24,0.0,5,5403,44825,Umag,16/07/2018,1846,1733,0,1.8121087196873515,-0.18271871641284523,-0.7979759965348121,1.6821617240440843,1.1305919343127537,0.7988967970336686,-1.3688672551245809,-0.49077145656257687,-1.513503286572952,-0.13497292885664997,0.5040752541043845,0.5988267776085139,0.5744509250086977
192,-1.0,108,5571,5918,Umag,16/07/2018,1912,1800,1,0.3335196510091838,0.5153812283196781,0.8784370987560491,-0.4354363835156239,0.3509103676431324,-0.5779056691505128,0.22940817254632706,-1.7481897362296523,0.22988463109259827,0.7663093835499292,0.5962047942491026,0.5710897616861765,0.5693672885041959
638,1.0,288,4269,6219,Rio De Janeiro,19/02/2018,1973,2115,1,1.751047060399078,-0.5262429231930779,-0.48342042175522076,0.21373165185608056,-0.0006695832672812813,0.24695956369466443,-0.142585648052529,0.9507436689559084,-0.28526283506639477,-0.19017502238538753,-0.10347624900307514,-0.09569292809121764,-0.7218763836392483
164,-1.0,520,5370,4921,Rio De Janeiro,19/02/2018,1941,2051,0,-0.358360858245973,1.1897545744583555,0.2415532951360957,-0.8514751665237306,0.1410928911600695,0.34061781824746934,1.2900739586899748,-1.0347486556265537,0.3856942553980134,0.8777287694518198,0.552985054610971,0.5004604558545425,-0.5592000154951924
20,0.0,313,11769,4654,Rio De Janeiro,19/02/2018,1782,1930,1,0.33472696901147553,0.2943905414786015,0.3058458780700969,-1.1895982035848154,-0.5247372745273597,1.4408218591869202,0.5734894858135192,0.255134807191585,1.1305574717156273,0.40964743567026946,-0.08982346627962344,-0.1115488563774545,-0.7523782026662589
