match_id;tournament_name;season;tournament_id;date;level;surface;round;best_of;player_id;player_rank;player_elo_rating;opponent_id;opponent_rank;opponent_elo_rating;outcome;minutes;p_1st_in;o_1st_in;p_sv_pt;o_sv_pt;p_1st_won;o_1st_won;p_2nd_won;o_2nd_won;p_ace;o_ace;p_df;o_df;p_bp_sv;o_bp_sv;p_bp_fc;o_bp_fc;p_matches;p_sv_gms;o_sv_gms
169908;Barcelona;2019;4;22/04/2019;A;C;R64;3;6184;92;1701;5515;51;1953;;51;28;32;41;50;15;27;7;9;2;7;0;1;0;3;4;3;0;8;8
169907;Barcelona;2019;4;22/04/2019;A;C;R64;3;4994;96;1794;3970;155;1916;;65;30;23;59;44;14;18;15;15;1;1;4;2;10;3;14;3;0;8;8
169906;Barcelona;2019;4;22/04/2019;A;C;R64;3;5644;80;1820;4914;63;1885;;156;61;74;102;120;43;56;25;24;4;7;1;6;4;5;6;5;0;16;17
169905;Barcelona;2019;4;22/04/2019;A;C;R32;3;644;3;2150;11769;81;1846;;153;74;73;112;116;51;45;14;23;9;5;10;4;6;7;10;12;0;16;17
169705;Miami Masters;2019;282;18/03/2019;M;H;R64;3;32068;106;1797;4544;9;2029;;108;51;48;85;70;39;44;20;15;5;20;4;3;1;0;1;0;0;12;12
169704;Miami Masters;2019;282;18/03/2019;M;H;R64;3;6284;30;1980;5070;86;1875;;126;56;51;92;91;38;35;16;25;3;4;3;2;3;5;7;7;0;15;14
169703;Miami Masters;2019;282;18/03/2019;M;H;R64;3;25609;110;1805;6364;22;2021;;70;37;27;57;45;25;22;7;11;5;2;4;2;1;1;5;1;0;9;8
169701;Miami Masters;2019;282;18/03/2019;M;H;R64;3;5805;80;1727;4921;17;1987;;144;53;52;101;98;36;32;16;23;5;3;7;5;10;6;17;12;0;16;16
169700;Miami Masters;2019;282;18/03/2019;M;H;R64;3;4385;453;1787;5131;25;2094;;119;58;34;93;61;33;25;18;17;2;2;3;2;11;0;14;2;0;11;11
169699;Miami Masters;2019;282;18/03/2019;M;H;R64;3;5349;39;1926;5630;83;1826;;149;63;67;113;102;43;44;25;20;3;5;3;5;6;2;10;6;0;17;16
169698;Miami Masters;2019;282;18/03/2019;M;H;R64;3;6057;81;1888;4920;1;2406;;73;39;36;64;58;28;29;10;14;9;11;4;3;1;0;4;1;0;10;10
169697;Miami Masters;2019;282;18/03/2019;M;H;R32;3;3970;155;1927;26011;34;1926;;145;61;62;87;100;44;41;12;24;9;4;5;2;1;3;5;5;0;15;15
169696;Miami Masters;2019;282;18/03/2019;M;H;R32;3;6051;16;1894;5663;20;2074;;69;38;32;60;51;20;26;12;10;3;4;2;2;2;1;6;3;0;10;10
169695;Miami Masters;2019;282;18/03/2019;M;H;R32;3;25898;99;1913;33215;23;1994;;94;56;43;74;64;36;31;8;13;2;5;1;0;10;0;12;1;0;10;11
169694;Miami Masters;2019;282;18/03/2019;M;H;R32;3;4914;62;1890;26578;10;2096;;94;43;41;75;60;30;32;14;11;6;3;2;2;9;0;11;0;0;10;10
169693;Miami Masters;2019;282;18/03/2019;M;H;R32;3;5922;103;1968;3819;5;2350;;90;54;43;82;59;34;32;12;9;2;14;3;1;7;1;10;2;0;10;11
169692;Miami Masters;2019;282;18/03/2019;M;H;R32;3;24021;58;1882;6407;15;2111;;142;74;64;111;106;64;58;20;29;22;19;3;3;2;2;2;2;0;18;18
169691;Miami Masters;2019;282;18/03/2019;M;H;R32;3;5763;29;2087;11415;77;1840;;107;42;54;74;74;24;37;16;10;4;5;3;3;5;4;10;7;0;12;12
169690;Miami Masters;2019;282;18/03/2019;M;H;R32;3;5303;41;1879;4728;7;2167;;108;52;44;76;70;36;33;13;18;1;13;0;1;3;1;4;1;0;11;11
169689;Miami Masters;2019;282;18/03/2019;M;H;R32;3;5571;44;1909;6387;33;2110;;57;32;38;46;55;21;29;2;9;0;12;0;2;1;6;6;7;0;8;8
169688;Miami Masters;2019;282;18/03/2019;M;H;R32;3;4868;40;1928;6418;13;2090;;156;52;62;94;108;36;46;20;26;12;12;5;3;4;9;8;10;0;14;15
169687;Miami Masters;2019;282;18/03/2019;M;H;R32;3;4894;65;1865;5918;19;1977;;93;38;51;72;77;30;37;15;16;7;14;4;4;5;4;7;5;0;10;11
169686;Miami Masters;2019;282;18/03/2019;M;H;R32;3;27835;54;1899;44825;57;1882;;102;52;48;75;74;39;38;12;15;6;7;1;2;2;3;3;3;0;11;11
169685;Miami Masters;2019;282;18/03/2019;M;H;R32;3;5070;86;1890;4544;9;2034;;113;53;50;83;72;36;42;17;12;2;16;1;2;2;4;4;5;0;12;12
169684;Miami Masters;2019;282;18/03/2019;M;H;R32;3;5670;14;2115;6364;22;2025;;93;28;31;56;61;22;25;13;18;8;2;1;3;1;0;3;0;0;10;10
169683;Miami Masters;2019;282;18/03/2019;M;H;R32;3;4921;17;1990;5131;25;2097;;84;36;32;61;53;23;22;8;11;3;0;2;4;1;3;6;6;0;10;10
169682;Miami Masters;2019;282;18/03/2019;M;H;R32;3;5630;83;1843;4920;1;2407;;120;54;53;84;77;36;41;12;12;8;3;5;3;7;1;12;4;0;14;15
169681;Miami Masters;2019;282;18/03/2019;M;H;R16;3;5663;20;2079;26011;34;1937;;244;55;45;101;70;38;32;21;16;11;3;3;1;8;2;12;5;0;12;12
169680;Miami Masters;2019;282;18/03/2019;M;H;R16;3;26578;10;2100;33215;23;2002;;134;66;74;93;107;45;55;19;16;7;5;0;4;4;2;6;4;0;15;16
169679;Miami Masters;2019;282;18/03/2019;M;H;R16;3;6407;15;2115;3819;5;2352;;61;30;33;51;48;19;28;12;9;2;5;1;0;0;3;3;3;0;9;9
169678;Miami Masters;2019;282;18/03/2019;M;H;R16;3;11415;77;1862;4728;7;2170;;111;47;49;75;69;30;36;15;12;6;8;2;2;4;0;7;1;0;12;12
169677;Miami Masters;2019;282;18/03/2019;M;H;R16;3;6387;33;2114;6418;13;2096;;116;51;41;78;76;36;32;10;20;18;12;2;4;2;3;6;5;0;13;14
169676;Miami Masters;2019;282;18/03/2019;M;H;R16;3;5918;19;1985;44825;57;1895;;96;25;45;64;73;17;35;23;13;4;13;8;4;2;6;5;8;0;11;11
169675;Miami Masters;2019;282;18/03/2019;M;H;R16;3;6364;22;2038;4544;9;2040;;100;45;57;73;72;32;46;18;7;10;17;2;1;0;0;1;1;0;12;12
169674;Miami Masters;2019;282;18/03/2019;M;H;R16;3;4920;1;2408;5131;25;2104;;149;50;55;87;94;32;39;18;15;5;1;4;3;3;9;7;13;0;14;14
169673;Miami Masters;2019;282;18/03/2019;M;H;QF;3;26011;34;1953;33215;23;2015;;135;64;63;105;91;40;48;25;18;5;7;6;1;8;5;12;6;0;15;15
169672;Miami Masters;2019;282;18/03/2019;M;H;QF;3;4728;7;2173;3819;5;2356;;85;42;25;75;42;25;20;11;9;4;3;4;2;8;0;13;1;0;8;8
169671;Miami Masters;2019;282;18/03/2019;M;H;QF;3;6418;13;2106;44825;57;1910;;108;56;51;82;69;36;37;11;11;7;8;1;2;3;1;6;2;0;10;10
169670;Miami Masters;2019;282;18/03/2019;M;H;QF;3;5131;25;2121;4544;9;2050;;105;49;61;75;82;38;48;17;12;3;24;2;1;3;1;3;1;0;12;12
169669;Miami Masters;2019;282;18/03/2019;M;H;SF;3;33215;23;2024;3819;5;2361;;72;35;22;67;45;27;20;10;17;3;2;5;1;8;2;11;2;0;9;9
169668;Miami Masters;2019;282;18/03/2019;M;H;SF;3;44825;57;1929;4544;9;2063;;113;52;56;81;78;36;42;15;11;6;21;7;2;2;4;4;6;0;12;12
169667;Miami Masters;2019;282;18/03/2019;M;H;F;3;4544;9;2070;3819;5;2364;;63;39;20;53;35;23;20;7;12;9;6;2;1;6;0;10;0;0;9;8
170463;Eastbourne;2019;303;24/06/2019;B;G;R32;3;4865;205;1599;5333;102;1750;;102;36;46;70;81;25;31;16;15;4;5;6;4;4;9;9;12;0;12;12
170436;Antalya;2019;356;24/06/2019;B;G;R32;3;11546;265;1617;6134;72;1831;;94;50;27;82;55;33;25;15;19;7;6;4;1;6;1;8;2;0;11;11
170435;Antalya;2019;356;24/06/2019;B;G;R32;3;4385;286;1798;5422;94;1678;;77;29;32;59;59;20;26;13;16;6;8;2;3;0;2;3;2;0;9;9
170434;Antalya;2019;356;24/06/2019;B;G;R32;3;5303;66;1855;32068;75;1827;;89;37;49;58;67;30;43;16;10;2;8;1;0;2;0;3;0;0;10;11
170433;Antalya;2019;356;24/06/2019;B;G;R32;3;17199;271;1500;5892;277;1699;;58;34;34;48;53;27;32;7;9;4;4;1;2;1;0;3;0;0;10;10
170432;Antalya;2019;356;24/06/2019;B;G;R32;3;44759;566;1500;5367;123;1827;;119;59;41;104;86;36;33;18;18;7;9;3;7;8;2;16;6;0;15;14
170431;Antalya;2019;356;24/06/2019;B;G;R32;3;4311;71;1857;6057;101;1831;;127;62;79;117;117;47;59;24;16;16;24;3;6;7;11;10;13;0;15;15
170430;Antalya;2019;356;24/06/2019;B;G;R32;3;5044;91;1792;5986;63;1855;;82;44;42;65;77;33;32;9;17;7;7;7;7;4;2;7;3;0;11;11
170429;Antalya;2019;356;24/06/2019;B;G;R32;3;5201;90;1849;23629;443;1516;;113;40;63;76;95;35;47;18;18;14;9;6;3;2;3;4;4;0;14;15
170428;Antalya;2019;356;24/06/2019;B;G;R32;3;4326;230;1859;5602;89;1695;;64;25;43;37;67;17;34;5;11;3;12;1;3;1;4;4;4;0;8;9
171667;Davis Cup G2;2019;24;05/04/2019;D;H;RR;3;8749;;1500;22510;345;1505;;;;;;;;;;;;;;;;;;;0;;
171670;Davis Cup G2;2019;24;05/04/2019;D;H;RR;3;53088;;1500;25994;518;1684;;;;;;;;;;;;;;;;;;;0;;
171676;Davis Cup G2;2019;24;05/04/2019;D;H;RR;3;53549;1195;1500;45283;;1500;RET;;;;;;;;;;;;;;;;;;0;;
171687;Davis Cup G2;2019;24;05/04/2019;D;C;RR;3;25649;723;1500;5564;98;1840;;;;;;;;;;;;;;;;;;;0;;
171688;Davis Cup G2;2019;24;05/04/2019;D;C;RR;3;5813;287;1643;4466;440;1699;;;;;;;;;;;;;;;;;;;0;;
171689;Davis Cup G2;2019;24;05/04/2019;D;C;RR;3;4466;440;1719;5564;98;1843;;;;;;;;;;;;;;;;;;;0;;
171690;Davis Cup G2;2019;24;05/04/2019;D;C;RR;3;44535;1989;1654;5813;287;1613;;;;;;;;;;;;;;;;;;;0;;
171694;Davis Cup G2;2019;24;05/04/2019;D;H;RR;3;5644;80;1833;11733;546;1664;;;;;;;;;;;;;;;;;;;0;;
171695;Davis Cup G2;2019;24;05/04/2019;D;H;RR;3;5614;449;1601;6007;327;1668;;;;;;;;;;;;;;;;;;;0;;
171696;Davis Cup G2;2019;24;05/04/2019;D;H;RR;3;5614;449;1563;5644;80;1815;;;;;;;;;;;;;;;;;;;0;;
171697;Davis Cup G2;2019;24;05/04/2019;D;H;RR;3;45074;960;1500;47046;1099;1500;;;;;;;;;;;;;;;;;;;0;;
170464;Wimbledon;2019;17;01/07/2019;G;G;R128;5;4259;57;1970;4920;1;2378;;123;52;50;100;76;32;42;23;15;9;12;3;3;8;3;14;5;0;15;15
170465;Wimbledon;2019;17;01/07/2019;G;G;R128;5;4291;100;1785;6031;111;1796;;100;60;41;96;70;38;33;15;20;8;9;4;2;6;0;11;0;0;13;13
170466;Wimbledon;2019;17;01/07/2019;G;G;R128;5;5201;92;1829;4914;59;1926;;137;58;51;108;90;40;40;19;26;2;2;6;5;12;2;17;3;0;13;15
170467;Wimbledon;2019;17;01/07/2019;G;G;R128;5;5571;36;1930;27835;48;1881;;154;98;85;149;118;62;65;29;21;2;9;2;2;12;7;15;8;0;19;20
170468;Wimbledon;2019;17;01/07/2019;G;G;R128;5;5565;187;1826;44825;21;1988;;167;82;62;126;110;56;49;19;28;9;8;3;11;6;4;12;6;0;20;19
170469;Wimbledon;2019;17;01/07/2019;G;G;R128;5;5763;49;2030;44669;84;1773;;178;101;96;147;147;67;64;22;24;12;4;3;9;12;6;19;12;0;24;22
170470;Wimbledon;2019;17;01/07/2019;G;G;R128;5;32068;46;1890;4716;105;1782;;156;88;61;122;95;59;50;13;18;8;5;0;1;15;5;19;7;0;16;17
170471;Wimbledon;2019;17;01/07/2019;G;G;R128;5;4789;15;2066;44830;66;1775;RET;198;109;89;164;153;74;62;23;34;11;8;8;9;10;11;16;15;0;24;23
170472;Wimbledon;2019;17;01/07/2019;G;G;R128;5;3893;106;1738;6407;13;2092;;128;69;60;113;91;51;54;22;20;3;15;4;3;11;0;13;1;0;17;18
170473;Wimbledon;2019;17;01/07/2019;G;G;R128;5;5793;50;1941;45438;101;1761;;113;67;52;111;85;45;45;17;19;1;15;6;3;12;1;17;3;0;16;17
170474;Wimbledon;2019;17;01/07/2019;G;G;R128;5;5364;56;1939;4868;81;1904;;139;78;61;125;94;52;53;17;16;9;12;10;4;12;5;18;7;0;17;17
170475;Wimbledon;2019;17;01/07/2019;G;G;R128;5;5602;87;1719;5663;23;2071;;110;51;41;92;78;36;37;24;23;6;7;3;4;5;0;8;0;0;15;15
170476;Wimbledon;2019;17;01/07/2019;G;G;R128;5;44494;90;1809;6364;30;1973;;135;61;72;96;103;42;50;13;20;7;4;3;2;10;6;15;8;0;15;15
170477;Wimbledon;2019;17;01/07/2019;G;G;R128;5;11766;108;1724;4269;37;1987;;108;53;41;89;81;38;36;19;25;5;12;3;4;9;2;13;3;0;15;15
170478;Wimbledon;2019;17;01/07/2019;G;G;R128;5;5056;219;1712;3333;80;1850;;101;48;60;89;83;38;55;25;14;8;21;4;3;2;0;4;0;0;16;17
170487;Wimbledon;2019;17;01/07/2019;G;G;R128;5;5422;93;1699;5670;17;2102;;108;62;57;93;85;42;47;15;19;5;14;2;4;4;2;7;2;0;15;16
170488;Wimbledon;2019;17;01/07/2019;G;G;R128;5;26755;125;1608;11547;9;2062;;188;92;95;144;147;66;72;24;24;6;18;5;6;10;8;15;12;0;23;22
170489;Wimbledon;2019;17;01/07/2019;G;G;R128;5;6204;155;1750;3852;54;1949;;94;53;44;82;69;33;42;18;14;3;16;2;3;3;0;7;0;0;14;14
170490;Wimbledon;2019;17;01/07/2019;G;G;R128;5;4994;213;1748;4326;221;1844;;110;55;67;93;100;37;49;15;17;7;4;4;1;6;11;11;12;0;14;14
170491;Wimbledon;2019;17;01/07/2019;G;G;R128;5;5367;121;1818;5131;22;2081;;90;46;51;85;74;33;39;11;15;10;5;3;1;6;5;12;6;0;13;13
170492;Wimbledon;2019;17;01/07/2019;G;G;R128;5;6214;60;1853;5324;32;1979;;168;91;85;132;146;62;62;19;32;5;18;5;10;5;7;9;10;0;21;22
170493;Wimbledon;2019;17;01/07/2019;G;G;R128;5;6134;74;1828;45000;67;1857;;124;61;64;100;103;42;49;15;19;2;6;1;3;9;4;14;6;0;16;17
170495;Wimbledon;2019;17;01/07/2019;G;G;R128;5;644;5;2121;6196;124;1837;;151;77;79;113;118;57;63;14;20;24;7;4;7;3;6;8;7;0;20;19
170497;Wimbledon;2019;17;01/07/2019;G;G;R128;5;6412;34;1930;25898;79;1895;;174;100;72;171;118;64;55;30;25;8;12;5;4;20;5;26;9;0;21;21
170498;Wimbledon;2019;17;01/07/2019;G;G;R128;5;6184;83;1778;5349;64;1858;;99;50;50;74;90;33;40;12;25;2;5;1;0;2;6;6;6;0;13;14
170499;Wimbledon;2019;17;01/07/2019;G;G;R128;5;5805;114;1721;11485;35;1892;;184;94;77;142;129;68;61;22;29;5;12;6;4;4;4;7;7;0;22;22
170500;Wimbledon;2019;17;01/07/2019;G;G;R128;5;6085;123;1758;4467;25;1937;;152;66;67;107;110;35;43;17;22;1;3;3;5;4;10;11;13;0;15;15
170501;Wimbledon;2019;17;01/07/2019;G;G;R128;5;6020;180;1732;5801;94;1783;;131;59;69;103;96;38;50;21;15;5;7;1;2;6;1;12;4;0;18;18
170502;Wimbledon;2019;17;01/07/2019;G;G;R128;5;10580;104;1792;5902;51;1927;;154;85;69;136;102;50;51;24;16;1;3;3;5;11;1;19;7;0;20;20
170503;Wimbledon;2019;17;01/07/2019;G;G;R128;5;26011;38;1919;4921;10;2075;;203;102;103;152;162;67;71;28;33;13;12;3;3;3;3;9;8;0;25;26
170504;Wimbledon;2019;17;01/07/2019;G;G;R128;5;5166;42;1924;5220;18;2082;;168;68;77;113;119;52;64;23;21;13;16;4;6;6;4;8;5;0;17;18
170505;Wimbledon;2019;17;01/07/2019;G;G;R128;5;51341;431;1642;5303;69;1843;;136;68;64;117;112;44;48;18;29;2;12;3;2;6;1;14;3;0;16;19
170506;Wimbledon;2019;17;01/07/2019;G;G;R128;5;5630;75;1844;5543;61;1894;;134;56;68;107;97;43;52;24;19;6;5;6;2;11;2;13;2;0;15;16
170507;Wimbledon;2019;17;01/07/2019;G;G;R128;5;4865;195;1572;5918;16;1930;;208;113;96;180;155;75;69;34;31;19;7;5;7;11;6;16;11;0;26;26
170508;Wimbledon;2019;17;01/07/2019;G;G;R128;5;33215;27;1962;5564;77;1842;;128;49;69;88;115;35;51;23;28;10;2;6;4;3;5;5;5;0;15;17
170509;Wimbledon;2019;17;01/07/2019;G;G;R128;5;6057;96;1846;4541;72;2044;;58;49;41;68;57;28;35;10;13;1;21;1;1;3;0;9;0;0;13;12
170510;Wimbledon;2019;17;01/07/2019;G;G;R128;5;11415;44;1908;6387;43;2066;;206;95;110;146;165;63;76;31;23;12;23;3;6;4;7;8;14;0;22;26
170511;Wimbledon;2019;17;01/07/2019;G;G;R128;5;5209;274;1741;4742;2;2412;;121;52;46;80;82;28;36;14;21;4;11;2;2;9;4;15;5;0;12;13
169803;Marrakech;2019;299;08/04/2019;B;C;R16;3;6214;66;1788;6196;101;1859;;99;43;37;78;58;26;30;19;14;5;7;2;2;8;2;10;2;0;9;10
169776;Houston;2019;244;08/04/2019;B;C;R16;3;4868;42;1922;6412;73;1800;;185;73;79;142;121;54;55;29;18;9;9;13;4;10;13;14;18;0;17;16
169802;Marrakech;2019;299;08/04/2019;B;C;R16;3;4259;41;2002;4664;70;1813;;112;43;64;67;81;28;42;16;11;8;1;0;2;0;5;2;6;0;11;11
169775;Houston;2019;244;08/04/2019;B;C;R16;3;5978;107;1863;5953;126;1845;;106;45;32;92;68;34;26;17;18;3;5;9;4;11;6;15;8;0;11;11
169774;Houston;2019;244;08/04/2019;B;C;R16;3;11787;55;1872;4385;372;1798;;73;38;39;56;55;20;26;6;6;5;4;1;2;4;2;10;5;0;10;9
169801;Marrakech;2019;299;08/04/2019;B;C;R16;3;5805;90;1748;4467;27;1955;;76;27;34;49;46;16;26;6;6;1;0;2;2;1;1;6;2;0;8;8
169773;Houston;2019;244;08/04/2019;B;C;R16;3;4198;115;1828;5016;71;1954;;73;37;35;57;54;24;29;12;14;4;6;1;1;1;1;3;1;0;9;10
169800;Marrakech;2019;299;08/04/2019;B;C;R16;3;4628;139;1707;6107;75;1799;;104;38;44;68;61;22;28;15;11;3;5;2;1;4;1;9;4;0;11;11
169772;Houston;2019;244;08/04/2019;B;C;R16;3;6057;79;1894;4716;112;1789;;47;37;21;51;34;20;19;4;10;0;5;1;1;0;3;5;3;0;8;7
169799;Marrakech;2019;299;08/04/2019;B;C;R16;3;4894;62;1865;32068;103;1807;;99;43;41;70;65;29;28;13;15;1;5;4;1;2;0;5;2;0;10;11
169798;Marrakech;2019;299;08/04/2019;B;C;R16;3;6364;22;2032;4541;116;2077;;89;36;44;66;60;28;37;17;9;7;8;1;1;2;1;4;1;0;11;10
169771;Houston;2019;244;08/04/2019;B;C;R16;3;24021;56;1877;34554;95;1813;;110;46;54;78;82;38;44;18;18;16;3;5;4;0;3;2;4;0;15;15
169797;Marrakech;2019;299;08/04/2019;B;C;R16;3;5718;50;1949;5324;69;1894;;76;44;32;66;60;24;29;13;12;3;7;3;2;4;2;7;2;0;9;9
169770;Houston;2019;244;08/04/2019;B;C;R16;3;5046;224;1802;11415;67;1865;;173;71;63;105;103;45;49;22;18;4;6;0;3;2;5;6;9;0;17;17
169769;Houston;2019;244;08/04/2019;B;C;R16;3;5438;39;1886;23589;241;1742;;73;33;33;62;50;18;25;17;12;3;2;2;0;0;0;3;0;0;9;9
169796;Marrakech;2019;299;08/04/2019;B;C;R16;3;644;3;2174;44494;60;1841;;145;61;58;90;103;36;38;13;23;6;4;7;2;2;5;6;9;0;15;14
169768;Houston;2019;244;08/04/2019;B;C;QF;3;5953;126;1857;6412;73;1818;;71;35;24;60;47;24;18;11;15;3;3;1;1;3;3;7;3;0;9;8
169794;Marrakech;2019;299;08/04/2019;B;C;QF;3;6107;75;1809;4467;27;1959;;154;53;57;83;89;30;37;13;14;2;2;3;2;6;12;11;15;0;11;11
169767;Houston;2019;244;08/04/2019;B;C;QF;3;4385;372;1814;5016;71;1960;;107;56;49;87;84;41;44;19;18;5;23;1;6;3;2;3;2;0;12;12
169793;Marrakech;2019;299;08/04/2019;B;C;QF;3;32068;103;1822;4541;116;2084;;66;26;29;44;43;19;26;7;10;5;4;3;2;3;0;6;0;0;8;9
169766;Houston;2019;244;08/04/2019;B;C;QF;3;4716;112;1807;34554;95;1827;;62;22;31;40;45;12;22;4;10;0;0;2;2;2;2;7;2;0;6;7
169792;Marrakech;2019;299;08/04/2019;B;C;QF;3;44494;60;1861;5324;69;1905;;58;26;26;46;49;16;22;8;13;2;6;0;5;4;2;8;2;0;8;8
169765;Houston;2019;244;08/04/2019;B;C;QF;3;11415;67;1873;23589;241;1766;;137;58;50;81;86;36;35;14;20;4;3;2;3;1;4;5;5;0;14;13
169791;Marrakech;2019;299;08/04/2019;B;C;SF;3;4467;27;1965;4664;70;1838;;74;26;38;44;48;12;28;7;4;1;2;1;1;6;1;11;1;0;7;7
169764;Houston;2019;244;08/04/2019;B;C;SF;3;5016;71;1966;6412;73;1833;;83;38;35;81;59;25;28;18;14;7;5;7;1;9;3;12;4;0;10;10
169790;Marrakech;2019;299;08/04/2019;B;C;SF;3;4541;116;2088;5324;69;1914;;119;48;31;88;73;35;24;14;22;5;5;5;4;5;1;10;5;0;14;13
169789;Marrakech;2019;299;08/04/2019;B;C;F;3;4664;70;1856;5324;69;1930;;65;30;28;44;52;22;25;5;12;2;8;1;3;1;1;4;1;0;8;9
170856;Washington;2019;42;29/07/2019;A;H;R64;3;11762;99;1685;4541;70;2053;;88;48;42;68;61;34;37;11;10;4;18;2;2;3;0;4;0;0;11;11
170855;Washington;2019;42;29/07/2019;A;H;R64;3;5564;78;1856;44525;85;1741;;113;35;49;71;78;26;38;18;15;1;17;5;6;5;0;9;1;0;13;13
170854;Washington;2019;42;29/07/2019;A;H;R64;3;25898;49;1937;5367;122;1812;;144;76;71;122;124;53;47;22;28;15;17;6;5;6;11;9;15;0;17;17
170853;Washington;2019;42;29/07/2019;A;H;R64;3;5044;116;1794;5058;281;1689;;75;34;45;57;65;22;31;10;10;3;1;5;1;3;5;7;7;0;10;10
170852;Washington;2019;42;29/07/2019;A;H;R64;3;3333;80;1827;6202;124;1761;;152;69;60;113;118;61;53;25;36;31;11;8;5;2;4;3;4;0;17;17
170851;Washington;2019;42;29/07/2019;A;H;R64;3;5602;93;1715;22171;72;1816;;87;33;37;66;75;20;30;20;20;4;7;5;7;2;5;4;6;0;10;11
170850;Washington;2019;42;29/07/2019;A;H;R64;3;11127;178;1661;24021;43;1890;;79;37;38;56;66;32;33;13;18;6;16;1;5;1;3;2;3;0;11;11
170849;Washington;2019;42;29/07/2019;A;H;R64;3;11426;179;1621;5644;84;1751;;120;56;39;92;85;41;35;16;25;2;13;5;6;6;4;10;5;0;14;14
170848;Washington;2019;42;29/07/2019;A;H;R64;3;5543;51;1910;6401;77;1880;;66;34;28;53;45;20;19;7;12;3;5;2;1;5;1;10;2;0;9;8
170847;Washington;2019;42;29/07/2019;A;H;R64;3;11487;206;1512;6387;52;2070;;92;45;41;77;71;33;36;13;11;9;15;7;3;2;2;5;3;0;11;11
170846;Washington;2019;42;29/07/2019;A;H;R64;3;45438;87;1812;45000;61;1875;;92;36;33;66;79;30;24;15;32;7;4;5;2;3;6;4;6;0;10;11
170845;Washington;2019;42;29/07/2019;A;H;R64;3;25609;126;1809;5166;66;1905;;114;49;45;84;74;33;35;14;15;8;7;2;0;7;4;11;6;0;11;10
170844;Washington;2019;42;29/07/2019;A;H;R64;3;5375;195;1827;27835;44;1913;;63;27;35;47;57;13;27;11;12;1;5;2;3;5;6;9;7;0;8;9
170843;Washington;2019;42;29/07/2019;A;H;R64;3;4291;101;1750;17203;172;1633;;99;37;38;78;57;23;29;17;8;2;2;6;2;9;4;13;5;0;9;9
170842;Washington;2019;42;29/07/2019;A;H;R64;3;6044;173;1849;11415;46;1876;;90;28;43;53;63;19;29;11;12;6;6;4;4;2;2;6;4;0;10;11
170841;Washington;2019;42;29/07/2019;A;H;R64;3;6031;98;1796;26009;128;1770;;57;24;28;48;43;10;21;9;10;1;9;2;2;4;0;9;1;0;8;8
170840;Washington;2019;42;29/07/2019;A;H;R32;3;11547;8;2059;4541;70;2055;;118;51;59;91;92;39;47;24;15;8;13;4;4;7;2;9;4;0;15;15
170782;Kitzbuhel;2019;13;29/07/2019;B;C;R32;3;6051;62;1842;4868;74;1933;;106;60;44;90;75;41;33;9;12;5;4;2;6;8;1;13;5;0;12;12
170809;Los Cabos;2019;351;29/07/2019;B;H;R32;3;5438;94;1869;5763;57;1993;;148;60;63;112;105;41;47;32;24;4;6;3;12;4;2;6;5;0;17;17
170839;Washington;2019;42;29/07/2019;A;H;R32;3;44525;85;1764;6364;34;1968;;68;26;31;48;49;15;27;10;10;4;6;2;1;4;1;7;1;0;8;9
170838;Washington;2019;42;29/07/2019;A;H;R32;3;45106;25;1942;5367;122;1829;;95;44;37;73;70;29;28;17;20;8;6;4;3;4;2;6;3;0;10;11
170808;Los Cabos;2019;351;29/07/2019;B;H;R32;3;5636;257;1790;26755;112;1639;;71;27;37;53;55;16;26;9;11;1;3;0;1;3;3;7;3;0;7;8
169840;Monte Carlo Masters;2019;9;15/04/2019;M;C;R32;3;5663;21;2068;5571;48;1911;;88;33;46;58;73;23;31;6;15;0;2;5;1;4;4;8;6;0;9;10
169839;Monte Carlo Masters;2019;9;15/04/2019;M;C;R32;3;5364;50;1948;6219;5;2126;;84;34;23;72;43;23;20;14;14;4;4;4;1;7;0;11;0;0;9;8
169838;Monte Carlo Masters;2019;9;15/04/2019;M;C;R32;3;5055;42;1925;26578;8;2087;;102;52;39;74;72;27;29;11;16;1;2;1;2;7;2;11;4;0;10;11
169837;Monte Carlo Masters;2019;9;15/04/2019;M;C;R32;3;5420;45;1940;6407;14;2115;;69;30;28;58;47;15;19;9;11;0;2;2;2;2;1;8;2;0;8;7
169836;Monte Carlo Masters;2019;9;15/04/2019;M;C;R32;3;6029;24;1985;26007;65;1899;;86;45;25;69;50;23;16;8;11;1;3;5;2;11;1;17;4;0;9;9
169835;Monte Carlo Masters;2019;9;15/04/2019;M;C;R32;3;4259;40;1994;4920;1;2391;;156;50;73;89;118;31;47;18;22;3;1;2;8;5;12;10;16;0;14;15
169834;Monte Carlo Masters;2019;9;15/04/2019;M;C;R16;3;5763;28;2082;4742;2;2392;;94;25;32;52;58;17;26;10;12;3;1;4;3;4;1;8;2;0;8;9
169833;Monte Carlo Masters;2019;9;15/04/2019;M;C;R16;3;6051;16;1916;5539;35;1940;;134;64;54;95;86;41;40;13;15;4;3;4;2;4;6;9;10;0;15;15
169832;Monte Carlo Masters;2019;9;15/04/2019;M;C;R16;3;644;3;2164;4921;18;1984;;90;45;40;64;62;30;30;7;14;6;0;4;0;4;0;7;1;0;9;10
