match_id;tournament_name;season;tournament_id;date;level;surface;round;best_of;player_id;player_rank;player_elo_rating;opponent_id;opponent_rank;opponent_elo_rating;outcome;minutes;p_1st_in;o_1st_in;p_sv_pt;o_sv_pt;p_1st_won;o_1st_won;p_2nd_won;o_2nd_won;p_ace;o_ace;p_df;o_df;p_bp_sv;o_bp_sv;p_bp_fc;o_bp_fc;p_matches;p_sv_gms;o_sv_gms
167322;Munich;2018;153;30/04/2018;B;C;SF;3;9719;73;1837;4259;34;2020;;65;34;32;50;45;15;24;11;11;2;1;1;0;2;1;6;2;0;9;9
167371;Madrid Masters;2018;331;07/05/2018;M;C;R16;3;6418;35;2032;6219;7;2103;;144;71;59;96;100;53;40;10;23;8;6;1;3;2;4;4;7;0;15;15
167372;Madrid Masters;2018;331;07/05/2018;M;C;R16;3;6029;16;2025;4742;1;2376;;104;34;44;62;63;20;29;16;14;1;1;3;1;4;3;7;4;0;9;10
167424;Rome Masters;2018;11;14/05/2018;M;C;R16;3;5070;41;1918;4920;18;2323;;88;34;41;57;59;18;30;12;10;2;1;0;1;1;2;5;3;0;9;10
167425;Rome Masters;2018;11;14/05/2018;M;C;R16;3;4259;28;2043;5442;24;2180;;63;23;28;40;47;12;20;7;15;2;1;2;1;3;2;7;2;0;7;8
167426;Rome Masters;2018;11;14/05/2018;M;C;R16;3;5367;53;1903;4921;21;2030;;93;36;43;67;65;27;29;11;14;2;1;5;2;5;3;8;4;0;10;10
167427;Rome Masters;2018;11;14/05/2018;M;C;R16;3;33215;29;1975;4742;2;2363;;82;46;31;72;37;26;28;11;4;5;2;6;1;9;0;13;0;0;9;8
168673;Tokyo;2018;152;01/10/2018;A;H;R16;3;5364;51;2006;6407;32;1997;;83;30;29;51;59;18;21;10;17;2;7;1;3;4;1;8;3;0;9;10
168674;Tokyo;2018;152;01/10/2018;A;H;R16;3;4526;74;2112;33215;31;1991;;109;43;56;83;88;31;45;19;15;8;7;1;6;6;1;9;2;0;13;14
168683;Shanghai Masters;2018;339;08/10/2018;M;H;R64;3;9719;64;1800;4868;41;1935;;96;51;36;81;63;37;32;13;16;10;10;2;3;5;3;6;3;0;10;11
167429;Rome Masters;2018;11;14/05/2018;M;C;QF;3;5793;11;2037;5220;5;2152;;65;30;23;52;43;20;22;12;14;4;5;1;4;0;0;3;0;0;9;9
167430;Rome Masters;2018;11;14/05/2018;M;C;QF;3;5442;24;2186;4920;18;2325;;141;53;63;85;93;31;42;11;12;2;4;2;3;4;5;10;9;0;12;12
167431;Rome Masters;2018;11;14/05/2018;M;C;QF;3;4921;21;2036;4742;2;2365;;134;54;46;82;74;33;35;10;16;3;3;0;1;2;3;7;5;0;12;13
167433;Rome Masters;2018;11;14/05/2018;M;C;SF;3;4920;18;2331;4742;2;2367;;116;45;39;63;65;27;25;11;18;4;1;0;2;2;2;5;3;0;11;10
167462;Lyon;2018;355;21/05/2018;B;C;R32;3;5630;66;1890;5420;97;1758;;160;67;73;114;107;52;50;26;24;3;1;4;2;11;2;13;2;0;17;17
167606;Roland Garros;2018;19;28/05/2018;G;C;R16;5;4269;35;1998;4920;22;2328;;145;66;70;99;96;37;44;18;18;3;3;2;0;5;4;10;5;0;13;14
167607;Roland Garros;2018;19;28/05/2018;G;C;R16;5;5442;21;2191;6219;8;2142;;148;63;65;102;95;46;55;16;17;1;9;1;7;5;0;11;1;0;18;18
167660;Stuttgart;2018;225;11/06/2018;B;G;R16;3;9719;50;1891;6387;24;2119;;87;54;54;85;86;40;43;16;17;18;20;3;6;1;3;3;4;0;14;15
167818;Wimbledon;2018;17;02/07/2018;G;G;R128;5;6219;7;2158;4570;95;1885;RET;97;40;27;83;56;32;25;18;23;7;10;8;2;4;0;7;0;0;12;12
167871;Wimbledon;2018;17;02/07/2018;G;G;R64;5;6057;184;1875;5442;28;2166;;163;95;84;147;131;71;64;22;27;16;24;4;4;8;4;11;7;0;21;21
167967;Umag;2018;301;16/07/2018;B;C;R32;3;3893;88;1761;5528;83;1799;;96;47;34;72;60;26;23;14;17;3;4;1;0;13;5;17;6;0;10;9
168021;Gstaad;2018;14;23/07/2018;B;C;R32;3;4628;149;1723;44494;89;1726;;67;42;25;69;38;22;19;8;10;0;5;2;0;10;1;15;1;0;6;7
168048;Hamburg;2018;10;23/07/2018;A;C;R32;3;34554;141;1792;6029;12;2012;;125;55;49;88;84;38;33;13;17;6;1;2;5;7;6;12;10;0;13;13
168049;Hamburg;2018;10;23/07/2018;A;C;R32;3;9719;47;1852;9038;349;1666;;92;51;49;73;66;32;29;7;11;4;2;3;3;8;4;12;6;0;9;10
168050;Hamburg;2018;10;23/07/2018;A;C;R32;3;5070;40;1890;4914;36;1908;;83;40;29;64;49;23;20;9;14;1;1;5;0;5;2;9;3;0;8;9
168051;Hamburg;2018;10;23/07/2018;A;C;R32;3;6051;22;1953;4789;37;2056;;100;49;77;75;81;39;51;14;3;1;0;1;0;2;2;5;4;0;15;14
168052;Hamburg;2018;10;23/07/2018;A;C;R32;3;5986;24;1939;6061;113;1764;;89;49;35;77;46;25;28;14;7;0;1;4;1;9;0;13;1;0;9;9
168053;Hamburg;2018;10;23/07/2018;A;C;R32;3;3970;62;1938;45307;272;1637;;149;52;66;106;115;39;49;29;27;4;10;10;2;6;8;9;10;0;16;17
168054;Hamburg;2018;10;23/07/2018;A;C;R32;3;4467;39;1961;6315;146;1767;;98;37;44;59;66;26;34;11;12;1;4;3;1;2;2;5;3;0;10;10
168055;Hamburg;2018;10;23/07/2018;A;C;R32;3;5571;63;1918;4269;33;1967;;141;68;63;113;86;43;44;22;13;3;6;3;2;8;2;12;5;0;16;15
168056;Hamburg;2018;10;23/07/2018;A;C;R32;3;4259;25;2008;5918;81;1791;;123;47;50;79;105;32;30;16;27;2;5;7;5;1;6;5;11;0;14;15
168057;Hamburg;2018;10;23/07/2018;A;C;R32;3;5902;49;1899;4654;72;1912;;76;34;27;58;61;21;23;9;17;2;4;3;6;4;5;8;5;0;9;8
168058;Hamburg;2018;10;23/07/2018;A;C;R32;3;5953;135;1830;5370;80;1902;;118;63;36;103;74;39;30;20;15;4;6;6;2;11;3;15;7;0;13;13
168059;Hamburg;2018;10;23/07/2018;A;C;R32;3;4252;94;1777;5793;13;1995;;132;54;71;95;117;35;50;23;22;1;8;2;4;6;4;9;7;0;13;14
168060;Hamburg;2018;10;23/07/2018;A;C;R32;3;5324;52;1950;4752;28;2034;;102;32;38;78;75;22;24;15;17;4;2;13;1;9;4;15;8;0;10;11
168061;Hamburg;2018;10;23/07/2018;A;C;R32;3;5367;44;1906;11769;69;1824;;52;20;22;41;41;12;19;5;10;3;4;2;3;5;0;10;1;0;7;8
168062;Hamburg;2018;10;23/07/2018;A;C;R32;3;5515;51;1896;5349;50;1892;;93;41;41;75;78;31;32;15;20;8;3;4;5;8;3;10;3;0;10;11
168063;Hamburg;2018;10;23/07/2018;A;C;R32;3;44669;119;1752;6219;8;2138;;82;33;30;53;55;19;20;5;16;0;3;3;0;2;2;7;4;0;9;9
168064;Hamburg;2018;10;23/07/2018;A;C;R16;3;9038;349;1711;6029;12;2016;;80;50;33;69;57;29;26;6;13;3;2;2;4;7;6;11;6;0;8;8
168065;Hamburg;2018;10;23/07/2018;A;C;R16;3;4789;37;2062;4914;36;1917;;80;28;46;49;62;14;32;7;7;3;3;4;2;3;2;8;4;0;9;10
168066;Hamburg;2018;10;23/07/2018;A;C;R16;3;45307;272;1699;6061;113;1788;;52;26;27;46;41;18;24;4;8;1;6;2;1;3;0;7;0;0;8;8
168067;Hamburg;2018;10;23/07/2018;A;C;R16;3;4269;33;1975;6315;146;1792;;132;65;50;88;81;45;35;7;21;5;6;3;1;4;5;8;7;0;15;14
168068;Hamburg;2018;10;23/07/2018;A;C;R16;3;4654;72;1922;5918;81;1814;;103;46;34;75;74;35;24;14;27;8;5;3;4;7;2;9;3;0;11;11
168069;Hamburg;2018;10;23/07/2018;A;C;R16;3;5370;80;1911;5793;13;1999;RET;62;21;30;38;43;13;21;3;8;2;3;1;1;4;5;8;5;0;6;6
168133;Washington;2018;42;30/07/2018;A;H;R64;3;4022;102;1732;11483;152;1754;;81;33;38;52;63;23;33;8;12;2;6;4;1;0;3;3;4;0;10;10
168134;Washington;2018;42;30/07/2018;A;H;R64;3;6095;166;1600;26009;256;1786;;136;65;50;111;78;43;41;22;16;4;2;7;2;12;4;15;6;0;15;14
168135;Washington;2018;42;30/07/2018;A;H;R64;3;5034;75;1825;6031;85;1798;;116;54;47;91;86;35;41;18;21;9;17;5;1;1;4;5;5;0;14;15
168136;Washington;2018;42;30/07/2018;A;H;R64;3;5209;73;1810;4671;291;1686;;83;24;38;47;60;16;30;12;12;1;5;1;1;2;3;5;3;0;8;9
168137;Washington;2018;42;30/07/2018;A;H;R64;3;11429;80;1810;4913;832;2304;;157;62;55;97;108;41;38;15;25;3;4;5;6;4;5;9;10;0;15;16
168138;Washington;2018;42;30/07/2018;A;H;R64;3;5792;83;1835;5644;93;1759;;88;44;45;82;67;26;35;21;12;2;9;3;1;6;0;9;2;0;11;11
168139;Washington;2018;42;30/07/2018;A;H;R64;3;5565;92;1813;45106;72;1850;;143;53;59;99;93;40;42;18;22;11;4;4;3;7;1;11;2;0;14;15
168106;Kitzbuhel;2018;13;30/07/2018;B;C;R32;3;5630;107;1867;4794;95;1842;;104;39;53;73;74;26;37;15;12;2;5;7;1;6;5;9;6;0;10;10
168107;Kitzbuhel;2018;13;30/07/2018;B;C;R32;3;44669;109;1749;5055;87;1870;;136;50;53;75;104;39;38;9;26;2;3;4;2;3;11;7;14;0;14;15
168108;Kitzbuhel;2018;13;30/07/2018;B;C;R32;3;5125;96;1800;9719;47;1834;;120;49;47;100;85;37;33;24;26;6;11;6;4;12;6;14;7;0;14;14
168109;Kitzbuhel;2018;13;30/07/2018;B;C;R32;3;6134;84;1772;11769;53;1857;;156;74;71;117;111;55;62;24;16;4;15;8;9;5;2;7;3;0;17;17
168110;Kitzbuhel;2018;13;30/07/2018;B;C;R32;3;6061;82;1805;5420;98;1800;;76;46;30;73;47;29;25;8;10;3;2;1;2;6;1;10;1;0;8;8
168140;Washington;2018;42;30/07/2018;A;H;R64;3;5324;55;1943;4570;91;1893;;90;37;48;78;76;28;29;18;22;6;9;4;1;1;5;5;7;0;13;13
168141;Washington;2018;42;30/07/2018;A;H;R64;3;11487;393;1550;5888;654;1690;;73;45;34;62;58;31;31;7;16;12;13;1;1;3;1;5;1;0;10;11
168142;Washington;2018;42;30/07/2018;A;H;R64;3;11415;97;1709;11549;62;1880;;107;50;42;72;90;33;30;9;22;4;8;6;11;9;3;13;6;0;11;11
168143;Washington;2018;42;30/07/2018;A;H;R64;3;25609;126;1752;27835;120;1666;;94;39;43;65;66;26;30;10;13;3;3;1;1;6;3;9;4;0;9;10
168144;Washington;2018;42;30/07/2018;A;H;R64;3;6269;217;1707;5718;78;1914;;114;37;42;68;69;24;31;16;16;3;6;3;2;6;3;9;4;0;10;11
167535;Roland Garros;2018;19;28/05/2018;G;C;R128;5;11769;61;1858;11549;57;1878;;170;75;67;115;143;55;51;26;45;12;11;2;5;4;7;8;10;0;23;24
167536;Roland Garros;2018;19;28/05/2018;G;C;R128;5;5621;182;1627;5763;5;2145;;122;56;52;85;86;37;46;13;20;6;6;4;5;5;2;9;3;0;14;15
167537;Roland Garros;2018;19;28/05/2018;G;C;R128;5;25609;119;1757;6219;8;2130;;104;41;49;77;78;26;36;8;12;0;1;8;3;6;4;14;6;0;12;13
167538;Roland Garros;2018;19;28/05/2018;G;C;R128;5;26339;213;1743;26578;39;1914;;211;111;70;156;136;80;58;15;39;0;8;6;2;8;4;13;5;0;21;22
167539;Roland Garros;2018;19;28/05/2018;G;C;R128;5;6200;156;1770;26414;96;1726;;118;57;59;106;91;44;51;21;20;4;4;5;2;7;1;12;2;0;18;18
167540;Roland Garros;2018;19;28/05/2018;G;C;R128;5;4180;34;1948;5201;160;1850;;172;61;66;116;116;45;47;25;30;10;9;7;7;4;13;9;16;0;18;19
167541;Roland Garros;2018;19;28/05/2018;G;C;R128;5;25929;307;1678;5442;21;2180;;139;48;52;100;96;35;44;26;27;1;1;1;1;6;10;9;10;0;15;16
167542;Roland Garros;2018;19;28/05/2018;G;C;R128;5;6134;76;1815;5324;51;1929;;165;85;68;126;139;52;57;24;32;4;23;5;5;6;3;14;7;0;20;20
167543;Roland Garros;2018;19;28/05/2018;G;C;R128;5;5918;77;1815;4467;65;1932;;177;80;66;149;118;47;52;37;28;4;15;9;2;12;4;18;5;0;19;19
168147;Washington;2018;42;30/07/2018;A;H;R64;3;5564;94;1780;5058;101;1746;;87;42;37;74;57;28;25;10;12;5;1;3;1;6;2;11;5;0;10;10
168148;Washington;2018;42;30/07/2018;A;H;R64;3;5528;76;1814;4291;64;1850;;89;30;40;57;70;20;28;12;18;1;6;0;0;6;2;9;2;0;8;9
168149;Washington;2018;42;30/07/2018;A;H;R32;3;4544;9;2100;11483;152;1769;;99;40;47;73;77;32;34;16;22;9;7;5;2;3;7;5;8;0;11;11
168150;Washington;2018;42;30/07/2018;A;H;R32;3;26009;256;1793;25898;46;1928;;90;58;40;91;62;29;32;19;11;3;5;4;4;6;1;10;4;0;11;11
168151;Washington;2018;42;30/07/2018;A;H;R32;3;11547;37;2024;6031;85;1813;;65;25;38;46;62;18;27;6;12;5;6;2;5;3;3;7;4;0;8;9
168152;Washington;2018;42;30/07/2018;A;H;R32;3;4671;291;1719;6284;19;1986;RET;114;45;45;75;88;29;30;16;26;3;8;5;2;4;4;8;5;0;13;12
168153;Washington;2018;42;30/07/2018;A;H;R32;3;6364;18;2026;4913;832;2305;;152;58;57;103;93;44;43;22;17;10;10;7;4;4;2;6;5;0;15;14
168154;Washington;2018;42;30/07/2018;A;H;R32;3;4868;43;1950;5644;93;1779;;75;33;40;53;64;26;35;10;12;11;8;7;4;1;5;3;5;0;10;10
168155;Washington;2018;42;30/07/2018;A;H;R32;3;5438;34;1978;45106;72;1860;;100;40;50;73;67;28;39;17;9;3;5;2;2;5;3;7;3;0;11;11
168156;Washington;2018;42;30/07/2018;A;H;R32;3;4570;91;1905;11176;23;2026;;163;63;57;109;109;45;42;21;28;9;2;6;5;5;4;9;5;0;16;15
168157;Washington;2018;42;30/07/2018;A;H;R32;3;6172;105;1556;5888;654;1705;;130;51;44;95;89;35;32;17;17;8;9;14;6;1;2;6;8;0;13;14
168180;Canada Masters;2018;37;06/08/2018;M;H;R64;3;3970;69;1921;5602;116;1694;;92;39;36;66;69;27;30;13;17;2;5;4;6;3;3;6;5;0;11;11
168181;Canada Masters;2018;37;06/08/2018;M;H;R64;3;6284;18;1976;44825;133;1743;;77;30;34;55;58;24;26;9;16;5;5;3;1;3;5;6;6;0;9;10
168182;Canada Masters;2018;37;06/08/2018;M;H;R64;3;6044;19;1922;6407;68;1910;;121;59;49;78;97;39;32;11;30;7;10;6;3;6;9;9;11;0;13;14
168183;Canada Masters;2018;37;06/08/2018;M;H;R64;3;5792;84;1821;4920;10;2349;;90;31;45;69;63;20;34;17;11;3;9;2;4;2;2;5;4;0;10;11
168184;Canada Masters;2018;37;06/08/2018;M;H;R64;3;5044;52;1878;5159;121;1671;;94;45;42;74;79;35;35;15;23;12;6;4;3;3;3;4;3;0;11;11
168185;Canada Masters;2018;37;06/08/2018;M;H;R64;3;5986;24;1934;26578;27;1959;;87;53;41;80;64;39;36;13;17;4;11;2;0;5;1;6;1;0;10;11
168186;Canada Masters;2018;37;06/08/2018;M;H;R64;3;25898;37;1936;5528;87;1803;;112;47;58;85;96;35;43;18;18;11;8;1;3;6;7;8;8;0;11;11
168187;Canada Masters;2018;37;06/08/2018;M;H;R64;3;5209;74;1793;25609;125;1731;;67;31;32;49;58;19;27;8;13;2;11;1;3;1;0;4;0;0;8;9
168188;Canada Masters;2018;37;06/08/2018;M;H;R64;3;11429;83;1809;5978;57;1905;;67;38;36;56;52;24;28;7;11;0;10;3;1;2;2;5;2;0;9;9
168189;Canada Masters;2018;37;06/08/2018;M;H;R64;3;5663;11;2107;5670;29;2142;;72;38;27;58;48;26;27;9;14;2;13;3;3;1;3;3;3;0;9;10
168218;Canada Masters;2018;37;06/08/2018;M;H;R32;3;5902;51;1899;4526;195;2075;;163;55;70;111;108;42;49;31;20;4;4;5;2;2;4;4;8;0;16;15
168219;Canada Masters;2018;37;06/08/2018;M;H;R32;3;5324;55;1941;4742;1;2406;;74;17;33;52;49;14;19;7;8;4;0;1;1;2;2;8;5;0;8;9
168363;US Open;2018;6;27/08/2018;G;H;R128;5;11415;108;1697;11787;67;1874;;199;96;81;138;128;63;60;15;23;8;18;3;11;6;6;12;9;0;21;20
168364;US Open;2018;6;27/08/2018;G;H;R128;5;5986;27;1913;5571;62;1909;;144;72;71;110;115;45;49;13;21;1;10;7;5;6;9;13;13;0;17;18
168365;US Open;2018;6;27/08/2018;G;H;R128;5;4122;172;1777;5670;24;2143;;161;87;53;125;106;57;48;25;28;6;26;1;16;7;1;10;4;0;20;19
168513;Metz;2018;243;17/09/2018;B;H;R32;3;9719;57;1824;5564;103;1743;;135;72;58;110;104;49;46;25;28;15;8;1;6;7;4;9;5;0;17;17
168514;Metz;2018;243;17/09/2018;B;H;R32;3;5718;68;1905;5420;107;1782;;72;24;38;48;58;20;30;11;12;8;3;3;2;0;1;2;1;0;9;10
168480;Davis Cup WG;2018;21;14/09/2018;D;C;RR;5;6196;91;1900;45259;419;1655;;260;126;102;183;159;90;73;26;30;17;12;8;2;13;7;18;12;0;26;27
168482;Davis Cup WG;2018;21;14/09/2018;D;C;RR;5;45043;271;1680;6196;91;1882;;171;71;88;113;120;43;64;22;20;0;15;5;3;4;9;11;12;0;19;20
168484;Davis Cup WG;2018;21;14/09/2018;D;H;RR;5;5482;240;1621;6107;72;1867;;126;69;52;107;78;51;43;13;21;7;15;2;2;5;2;9;3;0;15;15
168485;Davis Cup WG;2018;21;14/09/2018;D;H;RR;5;5792;79;1788;6401;170;1847;;113;51;48;91;71;32;37;19;16;4;4;3;2;11;0;16;1;0;14;14
168486;Davis Cup WG;2018;21;14/09/2018;D;H;RR;3;38212;958;1512;33082;276;1684;;58;26;23;46;45;14;21;9;13;4;2;1;4;1;1;5;1;0;8;8
168567;Chengdu;2018;352;24/09/2018;B;H;R32;3;44884;423;1671;44825;147;1753;;144;51;73;83;109;34;52;18;20;9;5;3;4;7;5;11;6;0;13;15
168568;Chengdu;2018;352;24/09/2018;B;H;R32;3;5602;95;1746;6057;123;1834;;137;63;75;116;105;47;53;24;17;20;12;9;1;5;6;10;9;0;16;16
168569;Chengdu;2018;352;24/09/2018;B;H;R32;3;4789;38;2044;44525;129;1722;;87;58;43;83;62;34;29;9;13;5;7;4;3;6;0;12;3;0;12;12
168570;Chengdu;2018;352;24/09/2018;B;H;R32;3;4570;92;1883;4291;63;1834;;130;55;43;91;96;40;35;17;26;12;2;2;5;0;4;2;6;0;14;13
168571;Chengdu;2018;352;24/09/2018;B;H;R32;3;5420;102;1821;5565;86;1815;;76;23;35;48;60;11;29;13;10;0;8;3;1;2;3;6;5;0;9;10
168572;Chengdu;2018;352;24/09/2018;B;H;R32;3;5058;109;1739;5303;50;1881;;170;103;61;155;98;60;49;27;20;16;5;4;1;17;1;21;4;0;16;17
168620;Shenzhen;2018;346;24/09/2018;B;H;F;3;5718;67;1935;6401;171;1908;;140;63;69;107;96;43;42;17;14;12;0;9;3;8;2;12;6;0;15;15
168652;Tokyo;2018;152;01/10/2018;A;H;R32;3;5044;48;1879;4728;9;2124;;131;56;61;85;98;42;48;17;19;4;22;4;4;3;5;5;6;0;15;15
168622;Beijing;2018;317;01/10/2018;A;H;R32;3;44884;422;1650;4291;61;1850;;77;37;38;60;57;25;29;11;9;1;7;0;2;4;0;8;1;0;10;9
168653;Tokyo;2018;152;01/10/2018;A;H;R32;3;9719;57;1809;26011;41;1925;;84;55;46;80;63;33;35;13;9;8;7;3;1;3;2;6;3;0;11;11
168623;Beijing;2018;317;01/10/2018;A;H;R32;3;4789;39;2029;4269;28;1987;;143;62;59;110;104;47;42;28;27;7;1;10;4;5;3;6;6;0;16;16
168624;Beijing;2018;317;01/10/2018;A;H;R32;3;6044;17;1895;5918;34;1912;;153;50;67;109;118;40;52;31;24;10;12;7;9;9;9;13;10;0;16;16
168625;Beijing;2018;317;01/10/2018;A;H;R32;3;5801;59;1816;5763;8;2106;;82;43;32;66;55;32;24;8;17;8;1;3;2;3;1;6;2;0;10;11
168660;Tokyo;2018;152;01/10/2018;A;H;R32;3;5166;33;1909;5670;20;2151;;68;30;36;52;48;23;33;9;7;6;17;3;3;1;0;3;0;0;9;10
168661;Tokyo;2018;152;01/10/2018;A;H;R32;3;4894;44;1917;33082;273;1699;;120;62;44;105;78;40;33;19;22;11;10;4;2;5;0;12;3;0;15;14
168662;Tokyo;2018;152;01/10/2018;A;H;R32;3;5438;30;1969;5364;51;1998;;100;39;39;65;65;26;29;17;20;7;8;0;1;2;0;4;1;0;11;11
168721;Shanghai Masters;2018;339;08/10/2018;M;H;R32;3;11429;78;1813;5131;28;2033;;;59;54;83;74;39;41;8;8;5;4;3;2;8;3;13;6;0;13;13
168722;Shanghai Masters;2018;339;08/10/2018;M;H;R32;3;6407;22;2049;3819;2;2384;;;66;61;101;86;42;50;19;9;5;10;3;0;4;1;7;3;0;15;15
168723;Shanghai Masters;2018;339;08/10/2018;M;H;R16;3;6051;21;1927;4920;3;2397;;69;41;34;63;42;21;29;10;5;3;7;3;0;7;2;11;2;0;8;8
168724;Shanghai Masters;2018;339;08/10/2018;M;H;R16;3;26578;15;2023;4728;8;2124;;100;44;45;74;62;32;37;15;8;5;10;1;2;2;2;4;3;0;11;11
168726;Shanghai Masters;2018;339;08/10/2018;M;H;R16;3;11769;48;1917;6364;14;2009;;90;50;41;78;63;37;32;11;13;17;7;5;2;7;4;10;5;0;11;10
168727;Shanghai Masters;2018;339;08/10/2018;M;H;R16;3;5367;68;1909;5044;51;1908;;50;30;32;53;43;21;28;10;8;3;15;2;1;2;0;5;0;0;8;9
168728;Shanghai Masters;2018;339;08/10/2018;M;H;R16;3;5216;4;2279;6418;19;2055;RET;68;29;28;41;40;19;19;7;8;3;5;0;1;0;0;1;0;0;6;6
168729;Shanghai Masters;2018;339;08/10/2018;M;H;R16;3;5016;57;1981;5442;12;2176;;92;49;36;73;72;36;25;14;26;16;5;0;1;2;1;3;1;0;11;11
168730;Shanghai Masters;2018;339;08/10/2018;M;H;R16;3;5131;28;2037;3819;2;2387;;112;59;54;91;81;40;37;18;17;9;8;2;1;6;2;9;5;0;13;14
168731;Shanghai Masters;2018;339;08/10/2018;M;H;QF;3;4728;8;2131;4920;3;2398;;103;47;47;73;65;36;40;10;11;16;8;4;1;1;1;2;1;0;10;11
168733;Shanghai Masters;2018;339;08/10/2018;M;H;QF;3;5044;51;1920;6418;19;2071;;93;40;39;67;59;26;25;12;14;9;8;5;0;4;1;8;3;0;11;11
168734;Shanghai Masters;2018;339;08/10/2018;M;H;QF;3;5442;12;2181;3819;2;2389;;111;53;60;83;84;33;39;15;13;0;10;3;1;5;4;8;6;0;11;11
168736;Shanghai Masters;2018;339;08/10/2018;M;H;SF;3;3819;2;2394;6418;19;2078;;73;41;38;61;49;30;32;10;8;8;9;0;0;5;0;7;0;0;10;10
168737;Shanghai Masters;2018;339;08/10/2018;M;H;F;3;6418;19;2097;4920;3;2407;;96;56;32;72;52;34;29;9;14;3;7;1;0;7;1;9;1;0;9;10
168762;Antwerp;2018;353;15/10/2018;B;H;SF;3;6029;17;2014;4789;38;2028;;77;38;36;57;60;22;27;12;14;1;10;2;1;2;2;5;3;0;9;10
168820;Basel;2018;166;22/10/2018;A;H;R32;3;5044;39;1905;45438;174;1553;;92;38;41;65;74;25;32;18;17;5;12;1;4;2;2;5;4;0;11;11
168821;Basel;2018;166;22/10/2018;A;H;R32;3;5166;44;1920;5571;49;1932;;124;61;58;100;84;35;39;20;15;6;5;3;1;8;1;15;3;0;14;13
168822;Basel;2018;166;22/10/2018;A;H;R32;3;5303;48;1882;5131;26;2035;;89;33;28;59;62;17;14;6;16;2;2;4;4;4;5;11;10;0;9;10
168884;Paris Masters;2018;12;29/10/2018;M;H;R64;3;4894;47;1873;4259;43;1993;;125;54;50;109;89;39;40;21;20;12;10;4;3;8;2;13;4;0;15;15
168885;Paris Masters;2018;12;29/10/2018;M;H;R64;3;4541;256;2074;5670;21;2097;;173;79;64;137;110;60;57;35;30;17;23;7;2;7;2;7;2;0;18;18
168886;Paris Masters;2018;12;29/10/2018;M;H;R64;3;5324;56;1942;5902;42;1910;;76;28;37;61;67;23;29;12;15;5;0;12;5;4;6;7;7;0;10;10
168924;Paris Masters;2018;12;29/10/2018;M;H;QF;3;6044;23;1893;6219;8;2153;;134;59;60;96;97;44;44;19;19;9;8;5;8;7;8;10;10;0;15;15
168925;Paris Masters;2018;12;29/10/2018;M;H;SF;3;3819;3;2392;4920;2;2416;;182;93;76;139;113;69;56;25;28;17;8;2;0;12;1;12;2;0;18;18
168926;Paris Masters;2018;12;29/10/2018;M;H;SF;3;6219;8;2157;11547;18;2102;;70;29;35;55;47;19;24;8;8;3;2;0;0;3;2;8;3;0;9;8
168927;Paris Masters;2018;12;29/10/2018;M;H;F;3;4920;2;2426;11547;18;2115;;97;43;50;71;66;30;38;14;8;5;9;1;2;5;4;8;5;0;11;11
168959;Davis Cup WG;2018;21;23/11/2018;D;C;F;5;4868;40;1925;6418;12;2095;;139;64;59;103;78;43;47;18;15;14;5;5;0;9;2;13;2;0;15;15
168960;Davis Cup WG;2018;21;23/11/2018;D;C;F;5;4541;259;2065;5220;7;2147;;142;57;53;91;86;39;48;18;20;8;12;3;1;1;5;4;5;0;15;16
168961;Davis Cup WG;2018;21;23/11/2018;D;C;F;5;6284;32;1959;5220;7;2156;;139;58;44;102;83;43;39;21;26;10;7;2;4;9;0;12;0;0;15;15
169019;Doha;2019;309;31/12/2018;B;H;R32;3;6219;8;2141;5718;55;1898;;86;34;41;57;63;23;33;13;13;4;6;2;0;1;1;3;1;0;10;11
169018;Doha;2019;309;31/12/2018;B;H;R32;3;5367;59;1889;9719;74;1768;;55;27;34;50;48;19;30;10;8;6;8;4;0;4;2;7;2;0;8;9
169046;Pune;2019;325;31/12/2018;B;H;R32;3;5148;104;1757;5201;95;1936;;134;61;61;96;102;41;45;18;23;1;14;2;6;7;7;10;9;0;15;15
169045;Pune;2019;325;31/12/2018;B;H;R32;3;44825;108;1768;3333;100;1815;;74;39;34;56;55;30;29;9;15;7;13;3;1;0;0;2;0;0;11;11
167143;Monte Carlo Masters;2018;9;16/04/2018;M;C;R32;3;4180;28;1976;644;4;2148;;122;58;41;96;75;42;34;12;15;6;4;5;5;9;2;14;4;0;14;13
167157;Monte Carlo Masters;2018;9;16/04/2018;M;C;R16;3;5515;61;1884;644;4;2154;;123;47;53;87;92;27;32;13;13;2;5;6;7;4;3;12;10;0;15;15
167164;Monte Carlo Masters;2018;9;16/04/2018;M;C;QF;3;4752;34;2064;644;4;2157;;159;54;55;98;100;28;33;17;20;1;5;2;4;3;10;12;17;0;15;15
167317;Munich;2018;153;30/04/2018;B;C;R16;3;5856;118;1794;644;3;2155;;129;82;67;117;91;48;47;19;15;3;8;2;2;8;0;13;2;0;15;15
167321;Munich;2018;153;30/04/2018;B;C;QF;3;5515;62;1888;644;3;2156;;62;35;39;58;51;25;28;4;7;5;7;3;1;4;0;8;1;0;8;9
167323;Munich;2018;153;30/04/2018;B;C;SF;3;11176;22;2055;644;3;2159;;91;39;42;65;67;20;27;12;14;0;8;4;4;6;3;11;5;0;10;10
