match_id,tournament_name,season,tournament_id,date,level,surface,round,best_of,player_id,player_rank,player_elo_rating,opponent_id,opponent_rank,opponent_elo_rating,outcome,p_1st_in,o_1st_in,p_sv_pt,o_sv_pt,p_1st_won,o_1st_won,p_2nd_won,o_2nd_won,p_ace,o_ace,p_df,o_df,p_bp_sv,o_bp_sv,p_bp_fc,o_bp_fc,p_matches,p_sv_gms,o_sv_gms
169400,Delray Beach,2019,314,18/02/2019,B,H,QF,3,5166,51.0,1875,4544,9.0,2022,,49.0,54.0,72.0,70.0,36.0,42.0,12.0,11.0,6.0,24.0,4.0,1.0,2.0,3.0,3.0,3.0,0,11.0,11.0
169431,Marseille,2019,312,18/02/2019,B,H,QF,3,44830,75.0,1837,4893,143.0,1837,,31.0,45.0,45.0,77.0,28.0,29.0,8.0,12.0,5.0,7.0,0.0,4.0,0.0,8.0,0.0,11.0,1,9.0,9.0
169430,Marseille,2019,312,18/02/2019,B,H,QF,3,25898,115.0,1891,5055,50.0,1935,,21.0,43.0,39.0,57.0,15.0,29.0,6.0,10.0,5.0,5.0,1.0,0.0,3.0,1.0,7.0,2.0,1,8.0,9.0
169399,Delray Beach,2019,314,18/02/2019,B,H,QF,3,5543,148.0,1898,4311,52.0,1951,,44.0,37.0,65.0,61.0,32.0,22.0,12.0,14.0,3.0,6.0,3.0,1.0,2.0,1.0,3.0,4.0,0,10.0,10.0
169398,Delray Beach,2019,314,18/02/2019,B,H,QF,3,5420,82.0,1875,5438,34.0,1909,,59.0,55.0,88.0,89.0,42.0,41.0,16.0,18.0,5.0,11.0,4.0,4.0,2.0,2.0,5.0,4.0,0,14.0,14.0
169429,Marseille,2019,312,18/02/2019,B,H,QF,3,4467,32.0,1969,5663,24.0,2088,,40.0,32.0,66.0,50.0,23.0,25.0,12.0,11.0,4.0,3.0,2.0,1.0,7.0,0.0,10.0,0.0,0,9.0,9.0
169397,Delray Beach,2019,314,18/02/2019,B,H,QF,3,5216,4.0,2265,11429,84.0,1840,,59.0,49.0,100.0,95.0,48.0,40.0,20.0,27.0,16.0,9.0,5.0,4.0,2.0,2.0,3.0,3.0,1,16.0,15.0
169428,Marseille,2019,312,18/02/2019,B,H,QF,3,4659,141.0,1824,26578,12.0,2071,,32.0,32.0,55.0,53.0,24.0,27.0,12.0,14.0,4.0,4.0,1.0,2.0,4.0,0.0,6.0,0.0,0,9.0,10.0
169427,Marseille,2019,312,18/02/2019,B,H,SF,3,44830,75.0,1849,5055,50.0,1943,,41.0,32.0,72.0,46.0,29.0,27.0,14.0,11.0,9.0,3.0,3.0,0.0,9.0,1.0,12.0,2.0,0,10.0,10.0
169396,Delray Beach,2019,314,18/02/2019,B,H,SF,3,5543,148.0,1910,4544,9.0,2027,,42.0,45.0,61.0,69.0,37.0,36.0,13.0,11.0,4.0,16.0,0.0,0.0,0.0,2.0,1.0,5.0,1,13.0,13.0
169395,Delray Beach,2019,314,18/02/2019,B,H,SF,3,11429,84.0,1862,5420,82.0,1887,,42.0,31.0,74.0,52.0,20.0,22.0,12.0,12.0,2.0,6.0,7.0,2.0,8.0,2.0,15.0,4.0,1,11.0,10.0
169426,Marseille,2019,312,18/02/2019,B,H,SF,3,5663,24.0,2094,26578,12.0,2075,,41.0,30.0,59.0,51.0,27.0,28.0,7.0,13.0,3.0,5.0,2.0,2.0,0.0,0.0,3.0,1.0,0,10.0,10.0
169394,Delray Beach,2019,314,18/02/2019,B,H,F,3,5420,82.0,1898,5543,148.0,1924,,59.0,76.0,100.0,113.0,37.0,55.0,26.0,16.0,1.0,3.0,5.0,3.0,6.0,10.0,9.0,13.0,1,15.0,15.0
169425,Marseille,2019,312,18/02/2019,B,H,F,3,26578,12.0,2084,5055,50.0,1951,,49.0,60.0,76.0,91.0,41.0,40.0,15.0,17.0,14.0,2.0,0.0,0.0,3.0,3.0,4.0,5.0,0,12.0,12.0
170317,S-Hertogenbosch,2019,302,10/06/2019,B,G,R32,3,5210,224.0,1779,5166,44.0,1863,,32.0,21.0,55.0,42.0,22.0,17.0,4.0,16.0,9.0,3.0,4.0,0.0,9.0,0.0,13.0,0.0,0,7.0,8.0
170316,S-Hertogenbosch,2019,302,10/06/2019,B,G,R32,3,5718,45.0,1962,5044,66.0,1809,,43.0,45.0,65.0,69.0,35.0,32.0,9.0,7.0,13.0,5.0,5.0,5.0,2.0,7.0,4.0,11.0,1,11.0,11.0
170315,S-Hertogenbosch,2019,302,10/06/2019,B,G,R32,3,5663,33.0,2045,45046,129.0,1784,,22.0,35.0,34.0,46.0,20.0,16.0,8.0,4.0,5.0,1.0,1.0,2.0,0.0,5.0,0.0,10.0,0,7.0,7.0
170341,Stuttgart,2019,225,10/06/2019,B,G,R32,3,5670,18.0,2102,45438,103.0,1765,,50.0,70.0,102.0,107.0,47.0,58.0,33.0,20.0,31.0,12.0,5.0,4.0,1.0,5.0,2.0,7.0,0,17.0,17.0
170314,S-Hertogenbosch,2019,302,10/06/2019,B,G,R32,3,26011,35.0,1934,5303,71.0,1855,,37.0,47.0,60.0,74.0,32.0,30.0,12.0,14.0,6.0,7.0,3.0,1.0,0.0,9.0,1.0,12.0,1,10.0,10.0
170340,Stuttgart,2019,225,10/06/2019,B,G,R32,3,4994,114.0,1754,4541,79.0,2043,,23.0,33.0,41.0,45.0,14.0,29.0,6.0,6.0,2.0,13.0,5.0,2.0,5.0,0.0,9.0,0.0,1,7.0,8.0
170313,S-Hertogenbosch,2019,302,10/06/2019,B,G,R32,3,11415,62.0,1873,26009,138.0,1781,,45.0,38.0,79.0,72.0,35.0,26.0,18.0,19.0,3.0,3.0,3.0,0.0,1.0,4.0,3.0,8.0,1,13.0,13.0
170312,S-Hertogenbosch,2019,302,10/06/2019,B,G,R32,3,5333,104.0,1762,4311,72.0,1858,,57.0,60.0,89.0,96.0,39.0,40.0,12.0,19.0,3.0,10.0,3.0,2.0,2.0,4.0,6.0,7.0,0,12.0,12.0
170339,Stuttgart,2019,225,10/06/2019,B,G,R32,3,44494,74.0,1835,5902,52.0,1927,,47.0,43.0,74.0,73.0,34.0,35.0,12.0,14.0,4.0,5.0,3.0,5.0,5.0,4.0,8.0,6.0,1,11.0,11.0
170311,S-Hertogenbosch,2019,302,10/06/2019,B,G,R32,3,4752,42.0,1996,5370,93.0,1859,,64.0,80.0,93.0,120.0,50.0,55.0,13.0,20.0,8.0,21.0,2.0,3.0,0.0,8.0,3.0,12.0,1,17.0,17.0
170338,Stuttgart,2019,225,10/06/2019,B,G,R32,3,5201,90.0,1857,44825,21.0,1946,,34.0,35.0,58.0,59.0,25.0,30.0,13.0,16.0,6.0,4.0,4.0,3.0,3.0,1.0,5.0,1.0,0,10.0,11.0
170337,Stuttgart,2019,225,10/06/2019,B,G,R32,3,5367,120.0,1843,4467,37.0,1903,,52.0,51.0,87.0,94.0,34.0,37.0,17.0,22.0,3.0,10.0,2.0,2.0,8.0,9.0,12.0,11.0,0,13.0,14.0
170310,S-Hertogenbosch,2019,302,10/06/2019,B,G,R32,3,5055,47.0,1866,32068,76.0,1837,,61.0,53.0,93.0,91.0,47.0,42.0,18.0,21.0,0.0,7.0,2.0,3.0,3.0,2.0,4.0,4.0,1,16.0,16.0
170336,Stuttgart,2019,225,10/06/2019,B,G,R32,3,5349,56.0,1880,4459,170.0,1782,,43.0,44.0,73.0,74.0,30.0,37.0,18.0,17.0,4.0,16.0,3.0,4.0,3.0,4.0,5.0,5.0,1,11.0,11.0
170309,S-Hertogenbosch,2019,302,10/06/2019,B,G,R32,3,50811,219.0,1709,11769,60.0,1897,,35.0,43.0,58.0,66.0,20.0,31.0,15.0,13.0,1.0,10.0,2.0,0.0,0.0,1.0,3.0,3.0,1,10.0,11.0
170308,S-Hertogenbosch,2019,302,10/06/2019,B,G,R16,3,6418,14.0,2071,26007,41.0,1946,,55.0,44.0,80.0,75.0,45.0,34.0,13.0,17.0,14.0,7.0,0.0,2.0,3.0,0.0,4.0,3.0,1,14.0,14.0
170335,Stuttgart,2019,225,10/06/2019,B,G,R16,3,11547,9.0,2071,26414,30.0,1965,,42.0,30.0,61.0,47.0,27.0,27.0,8.0,10.0,4.0,5.0,2.0,3.0,2.0,0.0,5.0,0.0,1,9.0,9.0
170334,Stuttgart,2019,225,10/06/2019,B,G,R16,3,4789,16.0,2092,6031,84.0,1786,,81.0,65.0,114.0,108.0,53.0,50.0,16.0,23.0,11.0,4.0,6.0,4.0,1.0,3.0,6.0,7.0,1,18.0,18.0
170307,S-Hertogenbosch,2019,302,10/06/2019,B,G,R16,3,4894,67.0,1856,6412,32.0,1935,,44.0,47.0,79.0,78.0,28.0,30.0,14.0,15.0,8.0,3.0,5.0,2.0,7.0,6.0,12.0,9.0,1,12.0,12.0
170306,S-Hertogenbosch,2019,302,10/06/2019,B,G,R16,3,5166,44.0,1871,4269,34.0,2004,,52.0,48.0,88.0,71.0,30.0,32.0,21.0,11.0,1.0,5.0,4.0,2.0,8.0,0.0,12.0,4.0,1,13.0,13.0
170333,Stuttgart,2019,225,10/06/2019,B,G,R16,3,6407,13.0,2099,6284,26.0,1945,,67.0,61.0,110.0,99.0,48.0,46.0,19.0,18.0,19.0,3.0,9.0,6.0,9.0,4.0,12.0,6.0,0,15.0,15.0
170332,Stuttgart,2019,225,10/06/2019,B,G,R16,3,45000,83.0,1831,5515,38.0,2037,,29.0,37.0,51.0,56.0,17.0,31.0,11.0,7.0,1.0,15.0,3.0,4.0,4.0,2.0,8.0,2.0,0,8.0,8.0
170305,S-Hertogenbosch,2019,302,10/06/2019,B,G,R16,3,5718,45.0,1968,5663,33.0,2048,,40.0,45.0,66.0,72.0,26.0,33.0,13.0,15.0,6.0,13.0,2.0,2.0,3.0,1.0,6.0,2.0,1,10.0,11.0
170331,Stuttgart,2019,225,10/06/2019,B,G,R16,3,4541,79.0,2045,5670,18.0,2104,,65.0,65.0,102.0,112.0,55.0,54.0,22.0,27.0,15.0,24.0,3.0,8.0,2.0,4.0,3.0,4.0,1,17.0,17.0
170304,S-Hertogenbosch,2019,302,10/06/2019,B,G,R16,3,11415,62.0,1881,26011,35.0,1942,,41.0,35.0,50.0,54.0,30.0,22.0,7.0,6.0,5.0,1.0,1.0,3.0,2.0,1.0,3.0,5.0,1,9.0,8.0
170330,Stuttgart,2019,225,10/06/2019,B,G,R16,3,5918,17.0,1947,5902,52.0,1934,,64.0,54.0,118.0,102.0,41.0,42.0,29.0,24.0,3.0,12.0,13.0,4.0,12.0,5.0,17.0,7.0,0,16.0,16.0
170303,S-Hertogenbosch,2019,302,10/06/2019,B,G,R16,3,45106,24.0,1922,4311,72.0,1866,,35.0,29.0,65.0,61.0,22.0,23.0,23.0,14.0,1.0,3.0,0.0,4.0,2.0,5.0,3.0,8.0,0,11.0,10.0
170302,S-Hertogenbosch,2019,302,10/06/2019,B,G,R16,3,5055,47.0,1876,4752,42.0,2001,,38.0,36.0,71.0,57.0,25.0,26.0,13.0,12.0,1.0,8.0,3.0,1.0,9.0,1.0,13.0,2.0,0,10.0,9.0
170329,Stuttgart,2019,225,10/06/2019,B,G,R16,3,44825,21.0,1952,4467,37.0,1911,,39.0,36.0,59.0,67.0,31.0,24.0,9.0,15.0,15.0,3.0,5.0,4.0,2.0,3.0,4.0,7.0,1,11.0,11.0
170328,Stuttgart,2019,225,10/06/2019,B,G,R16,3,644,5.0,2140,4459,170.0,1801,,72.0,69.0,104.0,114.0,59.0,49.0,9.0,27.0,21.0,11.0,14.0,7.0,7.0,13.0,10.0,14.0,0,15.0,16.0
170301,S-Hertogenbosch,2019,302,10/06/2019,B,G,R16,3,11769,60.0,1902,26578,6.0,2144,,46.0,52.0,79.0,88.0,35.0,39.0,22.0,19.0,13.0,6.0,2.0,5.0,5.0,2.0,6.0,4.0,1,14.0,15.0
170300,S-Hertogenbosch,2019,302,10/06/2019,B,G,QF,3,6418,14.0,2076,6412,32.0,1942,,75.0,61.0,106.0,107.0,58.0,47.0,14.0,25.0,16.0,7.0,1.0,5.0,4.0,4.0,6.0,8.0,0,16.0,17.0
170327,Stuttgart,2019,225,10/06/2019,B,G,QF,3,26414,30.0,1977,6031,84.0,1810,,29.0,37.0,47.0,63.0,26.0,24.0,11.0,12.0,10.0,3.0,1.0,1.0,0.0,4.0,0.0,7.0,1,9.0,9.0
170299,S-Hertogenbosch,2019,302,10/06/2019,B,G,QF,3,5663,33.0,2054,5166,44.0,1886,,40.0,76.0,90.0,114.0,26.0,46.0,24.0,20.0,4.0,4.0,10.0,6.0,6.0,8.0,12.0,13.0,0,15.0,16.0
170326,Stuttgart,2019,225,10/06/2019,B,G,QF,3,5515,38.0,2041,6284,26.0,1958,,25.0,36.0,51.0,69.0,22.0,26.0,18.0,17.0,12.0,7.0,3.0,5.0,0.0,9.0,0.0,11.0,1,10.0,10.0
170325,Stuttgart,2019,225,10/06/2019,B,G,QF,3,5670,18.0,2111,5902,52.0,1944,,36.0,31.0,53.0,60.0,32.0,24.0,10.0,12.0,12.0,7.0,4.0,7.0,1.0,0.0,1.0,2.0,0,10.0,10.0
170298,S-Hertogenbosch,2019,302,10/06/2019,B,G,QF,3,45106,24.0,1930,11415,62.0,1893,,50.0,59.0,75.0,94.0,35.0,42.0,10.0,18.0,0.0,5.0,6.0,1.0,1.0,5.0,6.0,8.0,1,13.0,14.0
